,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
24331,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,25.0,TO,Q206,28351,Gladstone WTP,2012-06,19083.969465648854,10665,qld
24341,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,19000.0,L,Q307,17098,Port Douglas WWTP,2012-06,19000.0,41339,qld
24363,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-06,19083.969465648854,17076,qld
24378,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,25.0,TO,Q206,21758,Burpengary East STP,2012-06,19083.969465648854,49782,qld
24388,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,25.0,TO,Q206,28351,Gladstone WTP,2012-06,19083.969465648854,10665,qld
24397,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,19000.0,L,Q307,21794,Edmonton WWTP,2012-05,19000.0,41339,qld
24400,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-06,24.0,TO,Q206,22239,Gympie STP,2012-05,18320.6106870229,41458,qld
24430,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,7.9,TO,Q206,47251,Rainbow Beach,2012-05,6030.534351145038,41458,qld
24431,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,7.9,TO,Q206,47245,Cooloola Cove STP,2012-05,6030.534351145038,41458,qld
24432,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,7.9,TO,Q206,47252,Tin Can Bay,2012-05,6030.534351145038,41458,qld
24442,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,10769,Brendale STP,2012-05,19083.969465648854,49782,qld
24445,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q307,20479,Freshwater Creek water Plant,2012-05,19083.969465648854,41339,qld
24456,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28250,South Caboolture WRP,2012-05,19083.969465648854,49782,qld
24457,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28351,Gladstone WTP,2012-05,19083.969465648854,10665,qld
24469,41368,Western Downs Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,21.0,TO,Q206,41382,Dalby Town Council - WTP,2012-05,16030.534351145037,41368,qld
24478,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,3000.0,L,Q307,19252,NORTHERN WWTP,2012-05,3000.0,41339,qld
24484,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,19000.0,L,Q307,37841,Marlin Coast WWTP,2012-05,19000.0,41339,qld
24488,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,24.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-05,18320.6106870229,17076,qld
24499,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28351,Gladstone WTP,2012-05,19083.969465648854,10665,qld
24523,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28351,Gladstone WTP,2012-05,19083.969465648854,10665,qld
24525,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2012-05,13740.458015267175,10656,qld
24559,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,10767,Murrumba Downs WWTP,2012-05,19083.969465648854,49782,qld
24561,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,21551,Yarwun WTP,2012-05,19083.969465648854,10665,qld
24572,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-05,19083.969465648854,17076,qld
24580,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,21.5,TO,Q206,28250,South Caboolture WRP,2012-05,16412.213740458013,49782,qld
24581,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,3.5,TO,Q206,50154,Woodford STP,2012-05,2671.7557251908397,49782,qld
24597,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28351,Gladstone WTP,2012-05,19083.969465648854,10665,qld
24608,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,19000.0,L,Q307,20479,Freshwater Creek water Plant,2012-04,19000.0,41339,qld
24620,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,28250,South Caboolture WRP,2012-05,19083.969465648854,49782,qld
24622,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,19000.0,L,Q307,21794,Edmonton WWTP,2012-04,19000.0,41339,qld
24644,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,12.0,TO,Q206,28575,Bribie Island WTP,2012-04,9160.30534351145,49782,qld
24673,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-05,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-04,19083.969465648854,17076,qld
24688,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,28351,Gladstone WTP,2012-04,19083.969465648854,10665,qld
24705,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,28351,Gladstone WTP,2012-04,19083.969465648854,10665,qld
24760,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-04,19083.969465648854,17076,qld
24761,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,21758,Burpengary East STP,2012-04,19083.969465648854,49782,qld
24789,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,28351,Gladstone WTP,2012-04,19083.969465648854,10665,qld
24791,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,3.5,TO,Q206,49224,Tiaro WTP,2012-04,2671.7557251908397,10624,qld
24795,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,28250,South Caboolture WRP,2012-04,19083.969465648854,49782,qld
24797,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,24.0,TO,Q206,22687,Howard WTP,2012-04,18320.6106870229,10624,qld
24807,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,28351,Gladstone WTP,2012-04,19083.969465648854,10665,qld
24832,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,19000.0,L,Q307,21794,Edmonton WWTP,2012-04,19000.0,41339,qld
24833,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-04,19083.969465648854,17076,qld
24862,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-03,19083.969465648854,17076,qld
24875,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,19000.0,L,Q307,37841,Marlin Coast WWTP,2012-03,19000.0,41339,qld
24895,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-04,25.0,TO,Q206,21551,Yarwun WTP,2012-03,19083.969465648854,10665,qld
24909,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,28351,Gladstone WTP,2012-03,19083.969465648854,10665,qld
24928,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,19000.0,L,Q307,20479,Freshwater Creek water Plant,2012-03,19000.0,41339,qld
24941,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,13.5,TO,Q206,22239,Gympie STP,2012-03,10305.34351145038,41458,qld
24943,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,19000.0,L,Q307,17098,Port Douglas WWTP,2012-03,19000.0,41339,qld
24957,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-03,19083.969465648854,17076,qld
24970,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,28250,South Caboolture WRP,2012-03,19083.969465648854,49782,qld
24975,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,10767,Murrumba Downs WWTP,2012-03,19083.969465648854,49782,qld
24976,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,9.75,TO,Q206,47252,Tin Can Bay,2012-03,7442.748091603054,41458,qld
24977,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,9.75,TO,Q206,47251,Rainbow Beach,2012-03,7442.748091603054,41458,qld
24978,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,9.0,TO,Q206,47245,Cooloola Cove STP,2012-03,6870.229007633588,41458,qld
25000,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,28351,Gladstone WTP,2012-03,19083.969465648854,10665,qld
25020,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2012-03,13740.458015267175,10656,qld
25051,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,20.0,TO,Q206,10767,Murrumba Downs WWTP,2012-03,15267.175572519083,49782,qld
25061,41368,Western Downs Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,41382,Dalby Town Council - WTP,2012-03,19083.969465648854,41368,qld
25079,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,28351,Gladstone WTP,2012-03,19083.969465648854,10665,qld
25080,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,19000.0,L,Q307,21794,Edmonton WWTP,2012-03,19000.0,41339,qld
25082,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-03,19083.969465648854,17076,qld
25083,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,19000.0,L,Q307,37841,Marlin Coast WWTP,2012-03,19000.0,41339,qld
25103,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,19000.0,L,Q307,20479,Freshwater Creek water Plant,2012-03,19000.0,41339,qld
25139,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,28250,South Caboolture WRP,2012-03,19083.969465648854,49782,qld
25147,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,21758,Burpengary East STP,2012-03,19083.969465648854,49782,qld
25162,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-02,19083.969465648854,17076,qld
25174,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,3.5,TO,Q206,50154,Woodford STP,2012-02,2671.7557251908397,49782,qld
25175,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,21.0,TO,Q206,28250,South Caboolture WRP,2012-02,16030.534351145037,49782,qld
25184,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2012-02,1526.7175572519084,5270,qld
25185,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2012-02,1526.7175572519084,5270,qld
25195,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,28351,Gladstone WTP,2012-02,19083.969465648854,10665,qld
25200,38432,Integrated Chemical & Environmental,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,14.0,TO,V127,38539,Integrated Chemical & Env. Systems,2012-02,10687.022900763359,38432,qld
25209,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,22687,Howard WTP,2012-02,19083.969465648854,10624,qld
25243,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,3.0,TO,Q206,30826,Yarwun WWTP,2012-02,2290.0763358778627,41386,qld
25244,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,Q206,28351,Gladstone WTP,2012-02,16793.893129770993,10665,qld
25283,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-02,19083.969465648854,17076,qld
25303,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,3.29,TO,Q206,28351,Gladstone WTP,2012-02,2511.4503816793895,10665,qld
25306,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,19000.0,L,Q307,21794,Edmonton WWTP,2012-02,19000.0,41339,qld
25325,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,8.0,TO,Q206,47252,Tin Can Bay,2012-02,6106.8702290076335,41458,qld
25326,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,6.6,TO,Q206,47245,Cooloola Cove STP,2012-02,5038.167938931298,41458,qld
25327,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.5,TO,Q206,47251,Rainbow Beach,2012-02,8015.267175572519,41458,qld
25328,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,21551,Yarwun WTP,2012-02,19083.969465648854,10665,qld
25353,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-02,19083.969465648854,17076,qld
25354,41368,Western Downs Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,41382,Dalby Town Council - WTP,2012-02,19083.969465648854,41368,qld
25357,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,28351,Gladstone WTP,2012-02,19083.969465648854,10665,qld
25385,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.0,TO,Q206,10630,Burgowan WTP,2012-02,7633.587786259542,10624,qld
25386,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,15.0,TO,Q206,22687,Howard WTP,2012-02,11450.381679389313,10624,qld
25389,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,19000.0,L,Q307,37841,Marlin Coast WWTP,2012-02,19000.0,41339,qld
25404,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,28250,South Caboolture WRP,2012-02,19083.969465648854,49782,qld
25448,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,28351,Gladstone WTP,2012-02,19083.969465648854,10665,qld
25457,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,19000.0,L,Q307,20479,Freshwater Creek water Plant,2012-01,19000.0,41339,qld
25462,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-01,19083.969465648854,17076,qld
25480,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,Q206,22687,Howard WTP,2012-01,19083.969465648854,10624,qld
25501,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,28351,Gladstone WTP,2012-01,19083.969465648854,10665,qld
25530,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,28351,Gladstone WTP,2012-01,19083.969465648854,10665,qld
25534,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-01,19083.969465648854,17076,qld
25557,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,19252,NORTHERN WWTP,2012-01,19000.0,41339,qld
25571,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,21758,Burpengary East STP,2012-01,19083.969465648854,49782,qld
25589,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,21794,Edmonton WWTP,2012-01,19000.0,41339,qld
25590,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,28351,Gladstone WTP,2012-01,19083.969465648854,10665,qld
25604,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2012-01,13740.458015267175,10656,qld
25607,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-01,19083.969465648854,17076,qld
25608,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2012-01,1526.7175572519084,5270,qld
25618,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,22687,Howard WTP,2012-01,19083.969465648854,10624,qld
25619,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,22687,Howard WTP,2012-01,19083.969465648854,10624,qld
25624,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,4.0,TO,Q206,49224,Tiaro WTP,2012-01,3053.4351145038167,10624,qld
25625,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,21794,Edmonton WWTP,2012-01,19000.0,41339,qld
25626,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,21.0,TO,Q206,28351,Gladstone WTP,2012-01,16030.534351145037,10665,qld
25656,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,Q206,10769,Brendale STP,2012-01,15267.175572519083,49782,qld
25666,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,17098,Port Douglas WWTP,2012-01,19000.0,41339,qld
25673,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,28250,South Caboolture WRP,2012-01,19083.969465648854,49782,qld
25687,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,21551,Yarwun WTP,2012-01,19083.969465648854,10665,qld
25688,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,37841,Marlin Coast WWTP,2012-01,19000.0,41339,qld
25704,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,Q206,10767,Murrumba Downs WWTP,2012-01,15267.175572519083,49782,qld
25705,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19000.0,L,Q307,20479,Freshwater Creek water Plant,2012-01,19000.0,41339,qld
25718,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,22687,Howard WTP,2012-01,19083.969465648854,10624,qld
25735,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,21758,Burpengary East STP,2012-01,19083.969465648854,49782,qld
25751,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2012-01,19083.969465648854,17076,qld
25763,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,Q206,28351,Gladstone WTP,2011-12,19083.969465648854,10665,qld
25804,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,28250,South Caboolture WRP,2011-12,19083.969465648854,49782,qld
25835,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,28351,Gladstone WTP,2011-12,19083.969465648854,10665,qld
25845,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,22687,Howard WTP,2011-12,19083.969465648854,10624,qld
25869,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,19000.0,L,Q307,21794,Edmonton WWTP,2011-12,19000.0,41339,qld
25877,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2011-12,19083.969465648854,17076,qld
25887,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,3.0,TO,Q206,50154,Woodford STP,2011-12,2290.0763358778627,49782,qld
25888,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,Q206,28250,South Caboolture WRP,2011-12,16793.893129770993,49782,qld
25891,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2011-12,1526.7175572519084,5270,qld
25906,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,6.6,TO,Q206,52708,Tannum Sands STP,2011-12,5038.167938931298,41386,qld
25921,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,28250,South Caboolture WRP,2011-12,19083.969465648854,49782,qld
25931,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,9.0,TO,Q206,47251,Rainbow Beach,2011-12,6870.229007633588,41458,qld
25932,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,7.0,TO,Q206,47245,Cooloola Cove STP,2011-12,5343.511450381679,41458,qld
25933,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,8.0,TO,Q206,47252,Tin Can Bay,2011-12,6106.8702290076335,41458,qld
25954,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,20.0,TO,Q206,28351,Gladstone WTP,2011-12,15267.175572519083,10665,qld
25971,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,21758,Burpengary East STP,2011-12,19083.969465648854,49782,qld
25976,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,22687,Howard WTP,2011-12,19083.969465648854,10624,qld
25993,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,10.0,TO,Q206,21551,Yarwun WTP,2011-12,7633.587786259542,10665,qld
25995,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,15.0,TO,Q206,10466,Stanwell Power Station,2011-12,11450.381679389313,10464,qld
25998,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,19000.0,L,Q307,20479,Freshwater Creek water Plant,2011-12,19000.0,41339,qld
26009,41339,Cairns Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,19000.0,L,Q307,21794,Edmonton WWTP,2011-12,19000.0,41339,qld
26010,17076,Veolia Water Operations Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,Q206,17076,Veolia Water Operations Pty Ltd,2011-12,19083.969465648854,17076,qld
26012,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2011-12,13740.458015267175,10656,qld
