,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
21755,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,1.31,TO,V127,38656,21WT01 - TYERS,1000.0,vic,ALUSUL08
21756,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,13.0,TO,V127,38958,Korumburra WWTP,9923.664122137405,vic,ALUSUL08
21757,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,15.0,TO,V127,38756,Lance Creek WTP,11450.381679389313,vic,ALUSUL08
21763,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,13.0,TO,V127,38961,Leongatha WTP,9923.664122137405,vic,ALUSUL08
21773,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,10.0,TO,V127,38653,20WT01 - TRARALGON,7633.587786259542,vic,ALUSUL08
21777,52729,Roman Tannery,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,5.0,TO,V319,52729,Roman Tannery,3816.793893129771,vic,ALUSUL08
21778,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21779,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
21783,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21785,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
21793,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,2.62,TO,V127,38656,21WT01 - TYERS,2000.0,vic,ALUSUL08
21794,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
21799,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
21811,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21818,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
21824,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-06,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21827,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V127,38628,10WT01 - WARRAGUL,11450.381679389313,vic,ALUSUL08
21838,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
21839,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
21843,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,10.0,TO,V127,38957,Korumburra WTP,7633.587786259542,vic,ALUSUL08
21845,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21851,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21852,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V127,38648,18WT01 - MORWELL,11450.381679389313,vic,ALUSUL08
21855,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
21862,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21870,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21872,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
21873,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,8.84,TO,V127,38628,10WT01 - WARRAGUL,6748.0916030534345,vic,ALUSUL08
21882,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V127,38637,12WT01 - MOE,11450.381679389313,vic,ALUSUL08
21890,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V127,38756,Lance Creek WTP,11450.381679389313,vic,ALUSUL08
21893,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21899,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21903,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
21907,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21913,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21920,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
21921,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V127,38961,Leongatha WTP,11450.381679389313,vic,ALUSUL08
21922,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
21930,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21932,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,2.62,TO,V127,38656,21WT01 - TYERS,2000.0,vic,ALUSUL08
21933,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
21938,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21939,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21952,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,10.0,TO,V127,38653,20WT01 - TRARALGON,7633.587786259542,vic,ALUSUL08
21955,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21957,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V319,1575,Visy Paper No. 4,11450.381679389313,vic,ALUSUL08
21958,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
21961,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
21966,8452,Esso Australia,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,5.0,TO,V127,8464,Esso Long Island Point (LIP),3816.793893129771,vic,ALUSUL08
21975,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21985,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21986,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
21991,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
22006,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22010,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,15.0,TO,V319,1575,Visy Paper No. 4,11450.381679389313,vic,ALUSUL08
22019,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22021,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,13.0,TO,V127,38958,Korumburra WWTP,9923.664122137405,vic,ALUSUL08
22028,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,20.0,TO,Q206,16600,Amcor Cartons Petrie,15267.175572519083,vic,ALUSUL08
22029,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22031,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
22039,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22040,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-05,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22041,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,4.59,TO,V127,38952,Toora WTP,3503.8167938931297,vic,ALUSUL08
22045,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22053,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38648,18WT01 - MORWELL,11450.381679389313,vic,ALUSUL08
22055,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22059,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,13.0,TO,V127,39009,Leongatha WWTP,9923.664122137405,vic,ALUSUL08
22068,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22077,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22079,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V319,1575,Visy Paper No. 4,11450.381679389313,vic,ALUSUL08
22086,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22093,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38628,10WT01 - WARRAGUL,11450.381679389313,vic,ALUSUL08
22098,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22105,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,9.0,TO,V127,38952,Toora WTP,6870.229007633588,vic,ALUSUL08
22106,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,4.0,TO,V127,38956,Foster WTP,3053.4351145038167,vic,ALUSUL08
22107,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,13.0,TO,V127,38961,Leongatha WTP,9923.664122137405,vic,ALUSUL08
22112,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22114,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22128,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22131,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38756,Lance Creek WTP,11450.381679389313,vic,ALUSUL08
22136,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,1.965,TO,V127,38656,21WT01 - TYERS,1500.0,vic,ALUSUL08
22140,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
22155,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
22159,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22160,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
22167,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22168,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,10.0,TO,V127,38653,20WT01 - TRARALGON,7633.587786259542,vic,ALUSUL08
22176,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,10.0,TO,V127,38957,Korumburra WTP,7633.587786259542,vic,ALUSUL08
22178,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22180,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
22181,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38637,12WT01 - MOE,11450.381679389313,vic,ALUSUL08
22188,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22194,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,47296,Tarago WTP,19083.969465648854,vic,ALUSUL08
22207,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,1.31,TO,V127,38656,21WT01 - TYERS,1000.0,vic,ALUSUL08
22209,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22212,7740,Hazelwood Power Corporation Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,7741,Hazelwood Power Corp-Receiving,11450.381679389313,vic,ALUSUL08
22213,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22219,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,10.0,TO,V319,2397,Almurta,7633.587786259542,vic,ALUSUL08
22227,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22240,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22244,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,9.0,TO,V127,38757,Poowong WTP,6870.229007633588,vic,ALUSUL08
22254,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22265,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22279,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,Q206,16600,Amcor Cartons Petrie,19083.969465648854,vic,ALUSUL08
22281,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38961,Leongatha WTP,11450.381679389313,vic,ALUSUL08
22285,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22286,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22288,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38668,27WT01 - MAFFRA,11450.381679389313,vic,ALUSUL08
22290,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,15.0,TO,V127,38648,18WT01 - MORWELL,11450.381679389313,vic,ALUSUL08
22292,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,14.0,TO,V127,38628,10WT01 - WARRAGUL,10687.022900763359,vic,ALUSUL08
22299,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-04,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
22301,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.5,TO,Q206,16600,Amcor Cartons Petrie,19465.648854961833,vic,ALUSUL08
22305,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,10.0,TO,V319,1575,Visy Paper No. 4,7633.587786259542,vic,ALUSUL08
22306,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,15.0,TO,V127,38756,Lance Creek WTP,11450.381679389313,vic,ALUSUL08
22307,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,1.31,TO,V127,38656,21WT01 - TYERS,1000.0,vic,ALUSUL08
22309,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,13.0,TO,V127,38958,Korumburra WWTP,9923.664122137405,vic,ALUSUL08
22310,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,13.0,TO,V319,2397,Almurta,9923.664122137405,vic,ALUSUL08
22311,7760,AGL Loy Yang Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7731,Loy Yang A Power Ltd - Power Stn,19083.969465648854,vic,ALUSUL08
22312,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22321,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22331,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,10.0,TO,V127,38954,Devon North (Yarram) WTP,7633.587786259542,vic,ALUSUL08
22334,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.5,TO,Q206,16600,Amcor Cartons Petrie,19465.648854961833,vic,ALUSUL08
22335,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22345,8452,Esso Australia,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,5.0,TO,V127,8464,Esso Long Island Point (LIP),3816.793893129771,vic,ALUSUL08
22348,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22349,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,15.0,TO,V319,1575,Visy Paper No. 4,11450.381679389313,vic,ALUSUL08
22363,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
22375,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,47296,Tarago WTP,19083.969465648854,vic,ALUSUL08
22378,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22383,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.5,TO,Q206,16600,Amcor Cartons Petrie,19465.648854961833,vic,ALUSUL08
22391,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22395,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,10.0,TO,V127,38653,20WT01 - TRARALGON,7633.587786259542,vic,ALUSUL08
22399,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22406,10157,Orora Cartons,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.5,TO,Q206,16600,Amcor Cartons Petrie,19465.648854961833,vic,ALUSUL08
22408,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22417,1575,Visy Paper No. 4,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,20.0,TO,V319,1575,Visy Paper No. 4,15267.175572519083,vic,ALUSUL08
22423,7852,Barwon Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,11729,Moorabool WTP,19083.969465648854,vic,ALUSUL08
22434,2395,Westernport Region Water Authority,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,17.0,TO,V127,2397,Almurta,12977.099236641221,vic,ALUSUL08
22436,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,13.0,TO,V127,39009,Leongatha WWTP,9923.664122137405,vic,ALUSUL08
22438,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22447,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22448,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
22452,39668,Gippsland Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,2.62,TO,V127,38656,21WT01 - TYERS,2000.0,vic,ALUSUL08
22455,2340,South Gippsland Region Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,15.0,TO,V127,38961,Leongatha WTP,11450.381679389313,vic,ALUSUL08
22459,7767,Melbourne Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2013-03,25.0,TO,V127,7770,Winneke Reservoir W/Tmt Plant,19083.969465648854,vic,ALUSUL08
