,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
46605,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,19.0,TO,N118,52471,BASF Wyong,2012-06,15966.386554621851,49602,wa
46606,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,18.18,TO,N118,52471,BASF Wyong,2012-06,15277.310924369749,49602,wa
46607,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,19.0,TO,N118,52471,BASF Wyong,2012-05,15966.386554621851,49602,wa
46609,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-05,13.3,TO,N118,52471,BASF Wyong,2012-05,11176.470588235296,49602,wa
46610,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-05,19.0,TO,N118,52471,BASF Wyong,2012-05,15966.386554621851,49602,wa
46611,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-05,19.0,TO,N118,52471,BASF Wyong,2012-04,15966.386554621851,49602,wa
46612,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-04,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46613,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-04,12.0,TO,N118,52471,BASF Wyong,2012-03,10084.03361344538,49602,wa
46614,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-04,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46615,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-04,12.0,TO,N118,52471,BASF Wyong,2012-03,10084.03361344538,49602,wa
46616,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46617,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,12.0,TO,N118,52471,BASF Wyong,2012-03,10084.03361344538,49602,wa
46618,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,13.3,TO,N118,52471,BASF Wyong,2012-03,11176.470588235296,49602,wa
46619,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46620,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,12.26,TO,N118,52471,BASF Wyong,2012-03,10302.521008403362,49602,wa
46621,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46622,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,12.0,TO,N118,52471,BASF Wyong,2012-03,10084.03361344538,49602,wa
46623,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,19.0,TO,N118,52471,BASF Wyong,2012-03,15966.386554621851,49602,wa
46624,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-03,20.0,TO,N118,52471,BASF Wyong,2012-03,16806.722689075632,49602,wa
46625,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-02,12.0,TO,N118,52471,BASF Wyong,2012-02,10084.03361344538,49602,wa
46626,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-02,10.8,TO,N118,52471,BASF Wyong,2012-02,9075.630252100842,49602,wa
46627,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-02,19.0,TO,N118,52471,BASF Wyong,2012-02,15966.386554621851,49602,wa
46628,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-01,10.8,TO,N118,52471,BASF Wyong,2012-01,9075.630252100842,49602,wa
46629,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-01,13.3,TO,N118,52471,BASF Wyong,2012-01,11176.470588235296,49602,wa
46630,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-01,19.0,TO,N118,52471,BASF Wyong,2012-01,15966.386554621851,49602,wa
46631,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-12,19.5,TO,N118,52471,BASF Wyong,2011-12,16386.55462184874,49602,wa
46632,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-12,12.0,TO,N118,52471,BASF Wyong,2011-12,10084.03361344538,49602,wa
46633,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-12,19.5,TO,N118,52471,BASF Wyong,2011-12,16386.55462184874,49602,wa
46634,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-11,19.0,TO,N118,52471,BASF Wyong,2011-11,15966.386554621851,49602,wa
46635,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-11,12.0,TO,N118,52471,BASF Wyong,2011-11,10084.03361344538,49602,wa
46636,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-10,18.88,TO,N118,38485,Ciba - Wyong,2011-10,15865.546218487396,49602,wa
46637,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-10,10.8,TO,N118,38485,Ciba - Wyong,2011-10,9075.630252100842,49602,wa
46638,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-10,19.0,TO,N118,38485,Ciba - Wyong,2011-10,15966.386554621851,49602,wa
46639,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-09,19.0,TO,N118,38485,Ciba - Wyong,2011-09,15966.386554621851,49602,wa
46640,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-09,19.0,TO,N118,38485,Ciba - Wyong,2011-09,15966.386554621851,49602,wa
46641,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-09,8.5,TO,N118,38485,Ciba - Wyong,2011-09,7142.857142857143,49602,wa
46642,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-09,12.0,TO,N118,38485,Ciba - Wyong,2011-09,10084.03361344538,49602,wa
46643,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-09,8.5,TO,N118,38485,Ciba - Wyong,2011-09,7142.857142857143,49602,wa
46644,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-08,12.0,TO,N118,38485,Ciba - Wyong,2011-08,10084.03361344538,49602,wa
46645,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-08,19.0,TO,N118,38485,Ciba - Wyong,2011-08,15966.386554621851,49602,wa
46646,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-08,19.0,TO,N118,38485,Ciba - Wyong,2011-08,15966.386554621851,49602,wa
46647,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-08,12.0,TO,N118,38485,Ciba - Wyong,2011-08,10084.03361344538,49602,wa
46648,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-07,19.0,TO,N118,38485,Ciba - Wyong,2011-07,15966.386554621851,49602,wa
46649,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-07,19.0,TO,N118,38485,Ciba - Wyong,2011-06,15966.386554621851,49602,wa
46650,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-06,10.8,TO,N118,38485,Ciba - Wyong,2011-06,9075.630252100842,49602,wa
46651,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-06,10.8,TO,N118,38485,Ciba - Wyong,2011-06,9075.630252100842,49602,wa
46652,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-06,19.0,TO,N118,38485,Ciba - Wyong,2011-06,15966.386554621851,49602,wa
46653,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-06,19.0,TO,N118,38485,Ciba - Wyong,2011-06,15966.386554621851,49602,wa
46654,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-06,19.0,TO,N118,38485,Ciba - Wyong,2011-05,15966.386554621851,49602,wa
46655,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-05,19.0,TO,N118,38485,Ciba - Wyong,2011-05,15966.386554621851,49602,wa
46656,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-05,19.0,TO,N118,38485,Ciba - Wyong,2011-05,15966.386554621851,49602,wa
46657,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-04,19.0,TO,N118,38485,Ciba - Wyong,2011-04,15966.386554621851,49602,wa
46658,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-04,13.3,TO,N118,38485,Ciba - Wyong,2011-04,11176.470588235296,49602,wa
46659,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-04,10.8,TO,N118,38485,Ciba - Wyong,2011-04,9075.630252100842,49602,wa
46660,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-04,19.0,TO,N118,38485,Ciba - Wyong,2011-04,15966.386554621851,49602,wa
46661,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-04,12.0,TO,N118,38485,Ciba - Wyong,2011-04,10084.03361344538,49602,wa
46662,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-03,19.0,TO,N118,38485,Ciba - Wyong,2011-03,15966.386554621851,49602,wa
46663,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-03,12.0,TO,N118,38485,Ciba - Wyong,2011-03,10084.03361344538,49602,wa
46664,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-03,19.0,TO,N118,38485,Ciba - Wyong,2011-03,15966.386554621851,49602,wa
46665,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-02,10.8,TO,N118,38485,Ciba - Wyong,2011-02,9075.630252100842,49602,wa
46666,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-02,10.8,TO,N118,38485,Ciba - Wyong,2011-02,9075.630252100842,49602,wa
46667,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-01,0.01936,TO,N118,38485,Ciba - Wyong,2011-01,16.26890756302521,49602,wa
46668,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-01,19.36,TO,N118,38485,Ciba - Wyong,2011-01,16268.907563025212,49602,wa
46669,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2011-01,0.019,TO,N118,38485,Ciba - Wyong,2011-01,15.96638655462185,49602,wa
