,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47055,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,10.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,10000.0,60055,qld
47056,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2020-04,992.5373134328358,62019,qld
47068,60861,Cleveland Bay Chemical Company Pty,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,17.0,IBC,N118,64494,Cleveland Bay - EX WORKS (PICK-UP),2020-03,17000.0,60861,qld
47071,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,6.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2020-03,6000.0,40823,qld
47076,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,13.3,TO,Q336,11522,Mundubbera WTP,2020-03,9925.373134328358,41362,qld
47077,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,13.3,TO,Q336,22811,Gayndah Water Treatment,2020-03,9925.373134328358,41362,qld
47078,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,1000.0,60055,qld
47082,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,2.0,BOX,Q336,10498,Point Lookout STP,2020-03,2000.0,10488,qld
47085,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,1000.0,60055,qld
47086,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,10.64,TO,N118,64520,Integrated Water Management,2020-03,7940.298507462687,64498,qld
47090,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,3.99,TO,Q336,22811,Gayndah Water Treatment,2020-03,2977.6119402985078,41362,qld
47092,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,1000.0,60055,qld
47093,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,1000.0,60055,qld
47094,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-03,1000.0,60055,qld
47098,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2020-03,992.5373134328358,62019,qld
47100,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,3.99,TO,Q336,11522,Mundubbera WTP,2020-03,2977.6119402985078,41362,qld
47105,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,10.64,TO,N118,64520,Integrated Water Management,2020-02,7940.298507462687,64498,qld
47107,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,3.0,BOX,Q336,10498,Point Lookout STP,2020-02,3000.0,10488,qld
47111,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,5.32,TO,Q336,22811,Gayndah Water Treatment,2020-02,3970.1492537313434,41362,qld
47113,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2020-01,4000.0,40823,qld
47114,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-02,1000.0,60055,qld
47116,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-01,1000.0,60055,qld
47121,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,5.32,TO,N118,64520,Integrated Water Management,2020-01,3970.1492537313434,64498,qld
47126,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,5.32,TO,N118,64520,Integrated Water Management,2020-01,3970.1492537313434,64498,qld
47128,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-12,1000.0,60055,qld
47133,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2020-01,1000.0,60055,qld
47143,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,3.99,TO,Q336,11522,Mundubbera WTP,2019-12,2977.6119402985078,41362,qld
47145,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-12,1000.0,60055,qld
47148,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,5.32,TO,N118,64520,Integrated Water Management,2019-12,3970.1492537313434,64498,qld
47150,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,7.98,TO,Q336,22811,Gayndah Water Treatment,2019-12,5955.2238805970155,41362,qld
47153,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,5.32,TO,N118,64520,Integrated Water Management,2019-12,3970.1492537313434,64498,qld
47156,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-12,1000.0,60055,qld
47157,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-11,4000.0,40823,qld
47165,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-11,1000.0,60055,qld
47167,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,2.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-11,2000.0,40823,qld
47168,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-11,992.5373134328358,62019,qld
47170,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,3.99,TO,Q336,11522,Mundubbera WTP,2019-11,2977.6119402985078,41362,qld
47175,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,5.32,TO,N118,64520,Integrated Water Management,2019-11,3970.1492537313434,64498,qld
47177,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-11,2977.6119402985078,41362,qld
47179,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-11,1000.0,60055,qld
47186,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,3.99,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-11,2977.6119402985078,62019,qld
47187,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,2.0,BOX,Q336,10498,Point Lookout STP,2019-11,2000.0,10488,qld
47191,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-11,1000.0,60055,qld
47193,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,5.32,TO,N118,64520,Integrated Water Management,2019-10,3970.1492537313434,64498,qld
47197,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,Q336,18697,Biggenden Depot - Edward St,2019-10,1985.0746268656717,41362,qld
47198,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,Q336,11522,Mundubbera WTP,2019-10,1985.0746268656717,41362,qld
47199,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,Q336,22811,Gayndah Water Treatment,2019-10,1985.0746268656717,41362,qld
47200,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-10,1000.0,60055,qld
