,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
301,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-02,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-02,1000.0,52553,nsw
306,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-01,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-01,1000.0,52553,nsw
311,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-12,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-12,1000.0,52553,nsw
312,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-12,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2017-12,10000.0,9036,nsw
313,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-12,2.0,IBC,V305,58915,Merriwa Council Depot,2017-12,2000.0,6929,nsw
317,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-11,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2017-09,10000.0,9036,nsw
318,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-11,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-11,1000.0,52553,nsw
329,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-10,2.0,IBC,V305,58915,Merriwa Council Depot,2017-09,2000.0,6929,nsw
330,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-10,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-09,1000.0,52553,nsw
336,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-08,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-08,1000.0,52553,nsw
339,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-08,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2017-07,10000.0,9036,nsw
341,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-07,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-07,1000.0,52553,nsw
346,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-06,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-06,1000.0,52553,nsw
353,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-06,3.0,IBC,V305,58915,Merriwa Council Depot,2017-06,3000.0,6929,nsw
360,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-05,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-05,1000.0,52553,nsw
