,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
48545,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48546,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,2.0,BOX,V305,8709,Tatura WTP,2000.0,vic,PAC23
48548,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,1.0,BOX,V127,22178,Maffra WWTP,1000.0,vic,PAC23
48551,97122,Rokon Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,1.0,IBC,V305,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
48556,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,1.0,BOX,V305,8705,Nagambie WTP,1000.0,vic,PAC23
48568,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,1.0,BOX,V127,22178,Maffra WWTP,1000.0,vic,PAC23
48570,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,1.0,BOX,V127,22178,Maffra WWTP,1000.0,vic,PAC23
48577,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,1.0,BOX,V305,40363,Statewide River & Stream Management,1000.0,vic,PAC23
48580,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48586,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48587,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48589,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48591,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,2.0,BOX,V305,8705,Nagambie WTP,2000.0,vic,PAC23
48594,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48596,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48599,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48600,97122,Bolte Civil Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
48603,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48605,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48606,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48612,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48614,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48620,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48621,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48624,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48628,97122,Bolte Civil Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
48629,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48631,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48633,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48642,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48646,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,1.0,BOX,V305,52391,Statewide Rivers & Stream,1000.0,vic,PAC23
48647,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48652,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V127,38771,Murray Goulburn WWTP,1000.0,vic,PAC23
48653,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48655,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48657,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V127,38771,Murray Goulburn WWTP,1000.0,vic,PAC23
48658,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V305,52391,Statewide Rivers & Stream,1000.0,vic,PAC23
48660,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V127,38771,Murray Goulburn WWTP,1000.0,vic,PAC23
48661,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48667,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,1.0,BOX,V305,40363,Statewide River & Stream Management,1000.0,vic,PAC23
48670,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48672,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48675,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,1.33,TO,V305,7806,Boneo WRP,992.5373134328358,vic,PAC23
48686,97122,Bolte Civil,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
48692,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48698,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48700,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,6.0,BOX,V127,47423,64ST01 - GW Factory,6000.0,vic,PAC23
48701,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48702,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48704,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48705,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48706,48358,Gippsland Water Factory,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,2.0,BOX,V127,47423,64ST01 - GW Factory,2000.0,vic,PAC23
48709,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48718,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48726,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48730,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48732,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,1.0,BOX,V305,38759,Pakenham TP,1000.0,vic,PAC23
48734,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,2.0,BOX,V305,7814,Vival Chemicals Pty Ltd,2000.0,vic,PAC23
48735,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,1.0,BOX,V305,51225,Cameron Beattie Fulton Hogan,1000.0,vic,PAC23
48736,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48738,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48740,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,1.0,BOX,V305,40363,Statewide River & Stream Management,1000.0,vic,PAC23
48751,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48752,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,2.128,TO,V305,7806,Boneo WRP,1588.0597014925374,vic,PAC23
48753,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48754,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48757,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48758,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48759,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48760,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48762,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48764,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
48766,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48767,7813,Vival Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,4.0,BOX,V305,7814,Vival Chemicals Pty Ltd,4000.0,vic,PAC23
48768,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,1000.0,L,V305,41102,Brushy C WRP - Water Reclaim Plant,1000.0,vic,PAC23
48771,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48775,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,3.99,TO,V305,7806,Boneo WRP,2977.6119402985078,vic,PAC23
48778,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48779,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,3.99,TO,V305,7806,Boneo WRP,2977.6119402985078,vic,PAC23
48781,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48785,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,5.32,TO,V305,7806,Boneo WRP,3970.1492537313434,vic,PAC23
48786,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,1.0,BOX,V127,38771,Murray Goulburn WWTP,1000.0,vic,PAC23
48787,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48789,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48790,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48791,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48792,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
48793,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,3.99,TO,V305,7806,Boneo WRP,2977.6119402985078,vic,PAC23
48794,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,3.99,TO,V305,7806,Boneo WRP,2977.6119402985078,vic,PAC23
48797,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,5.32,TO,V305,7806,Boneo WRP,3970.1492537313434,vic,PAC23
48799,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,4.0,BOX,V305,7806,Boneo WRP,4000.0,vic,PAC23
48800,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
48801,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
48802,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-10,1.0,BOX,V127,7806,Boneo WRP,1000.0,vic,PAC23
48805,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-09,1.0,BOX,V127,7806,Boneo WRP,1000.0,vic,PAC23
48806,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48812,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48816,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-09,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48817,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-09,2.0,BOX,V127,38771,Murray Goulburn WWTP,2000.0,vic,PAC23
48820,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-08,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48822,21825,United Group Water Projects,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-07,1.0,BOX,V305,22178,Maffra WWTP,1000.0,vic,PAC23
48824,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-07,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48826,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-06,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48828,133,BASF Australia Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-05,13.33,TO,N118,38485,Ciba - Wyong,9947.76119402985,vic,PAC23
48829,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-05,2.0,BOX,V305,11247,Colac WTP,2000.0,vic,PAC23
48831,39668,Gippsland Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-05,350.0,L,V127,39087,16WT01 - RAWSON,350.0,vic,PAC23
48832,133,BASF Australia Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,6.65,TO,N118,38485,Ciba - Wyong,4962.686567164179,vic,PAC23
48833,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,2.0,BOX,V305,11247,Colac WTP,2000.0,vic,PAC23
48834,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48835,133,BASF Australia Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,21.28,TO,N118,38485,Ciba - Wyong,15880.597014925374,vic,PAC23
48836,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,2.0,BOX,V305,11247,Colac WTP,2000.0,vic,PAC23
48837,133,BASF Australia Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-04,6.65,TO,N118,38485,Ciba - Wyong,4962.686567164179,vic,PAC23
48839,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-03,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,PAC23
48840,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-03,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,PAC23
48841,133,BASF Australia Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-03,9.31,TO,N118,38485,Ciba - Wyong,6947.761194029851,vic,PAC23
48843,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-03,2.0,BOX,V305,11247,Colac WTP,2000.0,vic,PAC23
48844,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-02,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48845,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-02,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48847,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-01,2.68,TO,V305,7806,Boneo WRP,2000.0000000000002,vic,PAC23
48849,38396,BASF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-01,10.0,BOX,N118,38485,Ciba - Wyong,10000.0,vic,PAC23
48919,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2021-02,9.0,BOX,V305,3051,Beechworth WTP & Yackandandah,9000.0,vic,PAC23
48921,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-12,2.0,BOX,V305,62888,Corryong WTP,2000.0,vic,PAC23
48922,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-09,8.0,BOX,V305,3051,Beechworth WTP & Yackandandah,8000.0,vic,PAC23
48924,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-07,2.0,BOX,V305,62888,Corryong WTP,2000.0,vic,PAC23
48925,49634,SNF Australia Pty Ltd,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-04,13.3,TO,V305,49634,SNF Australia Pty Ltd,9925.373134328358,vic,PAC23
48926,55486,Lend Lease Services Pty Ltd,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-02,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
48928,40363,Statewide River & Stream Management,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-02,5.32,TO,V305,40363,Statewide River & Stream Management,3970.1492537313434,vic,PAC23
48930,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-01,1.33,TO,V305,12106,Wangaratta WFP,992.5373134328358,vic,PAC23
48931,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-01,2.0,BOX,V305,62888,Corryong WTP,2000.0,vic,PAC23
48932,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2019-11,8.0,BOX,V305,3051,Beechworth WTP & Yackandandah,8000.0,vic,PAC23
48933,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2019-09,8.0,BOX,V305,51674,Halls Road WTP,8000.0,vic,PAC23
48935,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2019-06,2.0,BOX,V305,62888,Corryong WTP,2000.0,vic,PAC23
48936,3046,North East Region Water Authority,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2019-03,8.0,IBC,V305,3051,Beechworth WTP & Yackandandah,8000.0,vic,PAC23
48939,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,4.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,4000.0,vic,PAC23
48941,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
48942,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
48944,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,2.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,2000.0,vic,PAC23
48948,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,2.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,2000.0,vic,PAC23
48950,55762,CPR Sales Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,1.33,TO,V305,55762,CPR Sales Pty Ltd,992.5373134328358,vic,PAC23
48951,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
48952,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
48953,63037,Dasco Proprietary Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.33,TO,V305,63037,Dasco Proprietary Limited,992.5373134328358,vic,PAC23
48955,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
48965,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
48966,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
48969,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
48972,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
48973,55486,Lend Lease Services Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.33,TO,V305,17829,Pyramid Hill WTP,992.5373134328358,vic,PAC23
48976,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,4.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,4000.0,vic,PAC23
48980,2340,South Gippsland Region Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,1.0,BOX,V305,38960,Leongatha Depot,1000.0,vic,PAC23
48981,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
48982,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
48986,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,13.3,TO,V305,49634,SNF Australia Pty Ltd,9925.373134328358,vic,PAC23
48987,97122,Chemology Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,2.0,BOX,S315,97122,Cash Sale Account - Ixom Operations,2000.0,vic,PAC23
48989,55762,CPR Sales Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,1.33,TO,V305,55762,CPR Sales Pty Ltd,992.5373134328358,vic,PAC23
48990,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,6.0,IBC,V305,32087,ZILZIE WINES PTY LTD,6000.0,vic,PAC23
48997,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
