,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,SH_Customer No,state
4240,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4242,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,10.0,TO,T101,38617,Distillery Creek Water Treatment Pl,7633.587786259542,55472,tas
4243,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,10.0,TO,T101,38618,Mt Leslie Water Treatment Plant,7633.587786259542,55472,tas
4250,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4251,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,6.0,TO,T101,56090,Westbury Water Treatment Plant,4580.152671755725,55472,tas
4252,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,2.0,TO,T101,56602,Deloraine Waste Water Plant,1526.7175572519084,55472,tas
4259,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4264,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,25.0,TO,T101,38616,Chimney Saddle WTP,19083.969465648854,55472,tas
4271,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4272,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
4278,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,8.0,TO,T101,49712,Cradle Valley WWTP,6106.8702290076335,55472,tas
4279,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4286,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,26.0,TO,T101,30024,Longford Water Treatment Plant,19847.32824427481,55472,tas
4287,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,3.0,TO,T101,51933,QUEENSTOWN WTP,2290.0763358778627,55472,tas
4288,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,5.0,TO,T101,38743,Strahan,3816.793893129771,55472,tas
4289,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,8.0,TO,T101,40365,Zeehan WTP,6106.8702290076335,55472,tas
4290,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,2.0,TO,T101,38744,Tullah WTP,1526.7175572519084,55472,tas
4292,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,27.0,TO,T101,38617,Distillery Creek Water Treatment Pl,20610.68702290076,55472,tas
4312,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4313,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,5.2,TO,T101,38735,Scottsdale WTP,3969.4656488549617,55472,tas
4314,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,13.0,TO,T101,38734,Bridport Water Treatment Plant,9923.664122137405,55472,tas
4315,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4321,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,10.0,TO,T101,38599,Smithton WTP,7633.587786259542,55472,tas
4322,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,8.0,TO,T101,38739,Dover WTP,6106.8702290076335,55472,tas
4323,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,17.0,TO,T101,38740,Huonville WTP,12977.099236641221,55472,tas
4328,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-03,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4330,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,6.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,5267.175572519084,8050,tas
4348,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,15.0,TO,T101,38596,Forth Water Treatment Plant,11450.381679389313,55472,tas
4349,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,10.0,TO,T101,38600,White Hills WTP,7633.587786259542,55472,tas
4350,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,3.2,TO,T101,56602,Deloraine Waste Water Plant,2442.7480916030536,55472,tas
4359,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,18.0,TO,T101,38741,Huonville WWTP (Ranelagh),13740.458015267175,55472,tas
4360,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,8.0,TO,T101,38740,Huonville WTP,6106.8702290076335,55472,tas
4361,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4365,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,20.0,TO,T101,38619,Reatta Road Water Treatment Plant,15267.175572519083,55472,tas
4366,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,11.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9083.969465648855,8050,tas
4377,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4400,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4404,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,25.0,TO,T101,38596,Forth Water Treatment Plant,19083.969465648854,55472,tas
4405,9598,Rio Tinto Aluminium (Bell Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,20.0,TO,T101,38591,Rio Tinto Aluminium - Bell Bay,15267.175572519083,9598,tas
4406,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,25.0,TO,T101,38616,Chimney Saddle WTP,19083.969465648854,55472,tas
4409,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,8.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,6641.221374045801,8050,tas
4412,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,9.0,TO,T101,38600,White Hills WTP,6870.229007633588,55472,tas
4413,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,55472,tas
4423,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4444,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,16.85,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,12862.595419847328,8050,tas
4449,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,1.0,TO,T101,57014,Fingal WTP,763.3587786259542,55472,tas
4450,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,12.0,TO,T101,38583,St Helens WTP,9160.30534351145,55472,tas
4451,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,6.0,TO,T101,41910,St Helens WWTP,4580.152671755725,55472,tas
4452,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4456,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4459,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,5.0,TO,T101,38729,Deloraine Water Treatment Plant,3816.793893129771,55472,tas
4460,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,3.0,TO,T101,56602,Deloraine Waste Water Plant,2290.0763358778627,55472,tas
4469,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4477,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,13.0,TO,T101,38598,Gawler WTP,9923.664122137405,55472,tas
4478,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,13.0,TO,T101,38596,Forth Water Treatment Plant,9923.664122137405,55472,tas
4484,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,2.6,TO,T101,40329,East Coast ALUM Milk Run,1984.7328244274809,55472,tas
4485,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,7.8,TO,T101,40329,East Coast ALUM Milk Run,5954.198473282442,55472,tas
4486,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,6.5,TO,T101,40329,East Coast ALUM Milk Run,4961.832061068702,55472,tas
4487,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,5.2,TO,T101,40329,East Coast ALUM Milk Run,3969.4656488549617,55472,tas
4488,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,6.5,TO,T101,40329,East Coast ALUM Milk Run,4961.832061068702,55472,tas
4490,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4491,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,8.0,TO,T101,38708,Selfs Point WWTP,6106.8702290076335,55472,tas
4498,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,27.0,TO,T101,38617,Distillery Creek Water Treatment Pl,20610.68702290076,55472,tas
4500,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,15.0,TO,T101,39034,BURNIE WWTP,11450.381679389313,55472,tas
4501,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,3.0,TO,T101,51933,QUEENSTOWN WTP,2290.0763358778627,55472,tas
4502,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,5.0,TO,T101,38743,Strahan,3816.793893129771,55472,tas
4503,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,8.0,TO,T101,40365,Zeehan WTP,6106.8702290076335,55472,tas
4504,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-02,2.0,TO,T101,38744,Tullah WTP,1526.7175572519084,55472,tas
4508,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,9.2,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,7022.900763358778,8050,tas
4509,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,9.2,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,7022.900763358778,8050,tas
4518,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4526,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,25.0,TO,T101,38740,Huonville WTP,19083.969465648854,55472,tas
4527,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,24.0,TO,T101,38596,Forth Water Treatment Plant,18320.6106870229,55472,tas
4528,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,9.0,TO,T101,53624,Campbell Town WTP,6870.229007633588,55472,tas
4531,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4539,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,14.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11221.374045801525,8050,tas
4549,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,55472,tas
4551,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4552,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4553,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,14.0,TO,T101,38595,Cam WTP,10687.022900763359,55472,tas
4562,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,12.0,TO,T101,38600,White Hills WTP,9160.30534351145,55472,tas
4582,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4587,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,4.0,TO,T101,38594,Barrington WTP,3053.4351145038167,55472,tas
4588,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,24.0,TO,T101,38596,Forth Water Treatment Plant,18320.6106870229,55472,tas
4596,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,55472,tas
4598,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,8.55,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,6526.717557251909,8050,tas
4599,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,24.0,TO,T101,38616,Chimney Saddle WTP,18320.6106870229,55472,tas
4604,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4621,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,55472,tas
4622,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,20.0,TO,T101,38596,Forth Water Treatment Plant,15267.175572519083,55472,tas
4632,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,2.6,TO,T101,38735,Scottsdale WTP,1984.7328244274809,55472,tas
4633,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,10.4,TO,T101,38734,Bridport Water Treatment Plant,7938.9312977099235,55472,tas
4634,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4646,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4658,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,15.3,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11679.3893129771,8050,tas
4666,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,8050,tas
4668,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
4671,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,12.0,TO,T101,38598,Gawler WTP,9160.30534351145,55472,tas
4672,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,8.0,TO,T101,38600,White Hills WTP,6106.8702290076335,55472,tas
4673,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,27.0,TO,T101,38596,Forth Water Treatment Plant,20610.68702290076,55472,tas
4674,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,7.0,TO,T101,56090,Westbury Water Treatment Plant,5343.511450381679,55472,tas
4675,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,2.0,TO,T101,56602,Deloraine Waste Water Plant,1526.7175572519084,55472,tas
4694,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,8.0,TO,T101,38739,Dover WTP,6106.8702290076335,55472,tas
4695,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,16.0,TO,T101,38740,Huonville WTP,12213.740458015267,55472,tas
4709,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,20.0,TO,T101,38619,Reatta Road Water Treatment Plant,15267.175572519083,55472,tas
4724,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,26.0,TO,T101,30024,Longford Water Treatment Plant,19847.32824427481,55472,tas
4725,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,55472,tas
4740,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,27.0,TO,T101,38617,Distillery Creek Water Treatment Pl,20610.68702290076,55472,tas
