,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
2507,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2508,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,20464,Happy Valley WTP,2021-01,19083.969465648854,51745,sa
2509,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2512,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,16658,Murray Bridge,2021-01,19083.969465648854,11611,sa
2513,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2514,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2515,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2518,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,20.0,TO,S106,12530,Hahndorf  WWTW,2021-01,15267.175572519083,9477,sa
2519,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,12151,Swan Reach WTP,2021-01,19083.969465648854,11611,sa
2520,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2521,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2522,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2527,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2528,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2529,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2021-01,19083.969465648854,51745,sa
2530,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2021-01,19083.969465648854,51745,sa
2531,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,20464,Happy Valley WTP,2021-01,19083.969465648854,51745,sa
2532,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,20464,Happy Valley WTP,2021-01,19083.969465648854,51745,sa
2533,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,20464,Happy Valley WTP,2021-01,19083.969465648854,51745,sa
2535,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,20.0,TO,S106,64953,NAIS Bolivar,2021-01,15267.175572519083,51745,sa
2537,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,4.0,TO,S106,16638,Mannum,2021-01,3053.4351145038167,11611,sa
2538,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,21.0,TO,S106,11612,Balhannah / Summit,2021-01,16030.534351145037,11611,sa
2541,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,12514,Morgan WFP,2021-01,30534.351145038167,9477,sa
2542,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2543,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2544,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2545,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2546,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2547,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,3.12,TO,S106,16760,Barmera WFP,2021-02,2381.679389312977,11611,sa
2549,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2550,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9505,Myponga (Bulk),2021-01,19083.969465648854,51745,sa
2551,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2021-01,19083.969465648854,51745,sa
2552,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2553,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2554,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,2.0,TO,S106,16637,Waikerie WTP,2021-01,1526.7175572519084,11611,sa
2555,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,2.0,TO,S106,16656,Renmark,2021-01,1526.7175572519084,11611,sa
2556,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,2.0,TO,S106,16659,Loxton,2021-01,1526.7175572519084,11611,sa
2557,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,2.0,TO,S106,16639,Berri Water Treatment Plant,2021-01,1526.7175572519084,11611,sa
2558,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,4.5,TO,S106,16760,Barmera WFP,2021-01,3435.114503816794,11611,sa
2559,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,12151,Swan Reach WTP,2021-01,19083.969465648854,11611,sa
2568,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2569,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2021-01,19083.969465648854,51745,sa
2570,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2021-01,19083.969465648854,51745,sa
2571,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2572,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2573,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2575,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,41162,Mt Barker WWTP,2021-01,19083.969465648854,41154,sa
2577,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2578,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2021-01,19083.969465648854,51745,sa
2579,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2021-01,19083.969465648854,51745,sa
2580,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2582,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,20.0,TO,S106,12538,Middle River,2020-12,15267.175572519083,9477,sa
2584,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,12514,Morgan WFP,2021-01,30534.351145038167,9477,sa
2585,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2586,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2587,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2588,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9505,Myponga (Bulk),2021-01,19083.969465648854,51745,sa
2589,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2021-01,19083.969465648854,51745,sa
2590,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2595,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2596,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2597,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2598,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2021-01,19083.969465648854,51745,sa
2599,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2600,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2601,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2605,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2606,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2607,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2021-01,30534.351145038167,51745,sa
2608,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19083.969465648854,51745,sa
2609,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2021-01,19083.969465648854,51745,sa
2610,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2020-11,19083.969465648854,51745,sa
2611,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9505,Myponga (Bulk),2021-01,19083.969465648854,51745,sa
2613,7787,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,21.0,TO,V127,38571,Ararat WTP,2021-01,16030.534351145037,7787,sa
2614,7787,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,4.0,TO,V127,41145,Halls Gap WTP,2021-01,3053.4351145038167,7787,sa
2617,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2020-12,19083.969465648854,51745,sa
2618,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9509,Barossa WTP (Bulk),2020-12,19083.969465648854,51745,sa
2619,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,16655,Tailem Bend,2020-12,19083.969465648854,11611,sa
2620,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,11612,Balhannah / Summit,2020-12,19083.969465648854,11611,sa
2621,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2622,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2623,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2624,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.11,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19167.93893129771,51745,sa
2628,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9512,Little Para WTP (Bulk),2020-12,19083.969465648854,51745,sa
2629,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,12514,Morgan WFP,2020-11,19083.969465648854,9477,sa
2630,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2631,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2636,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2020-12,19083.969465648854,51745,sa
2637,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,26.0,TO,S106,37618,Victor Harbor WWTP,2020-12,19847.32824427481,11611,sa
2638,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2639,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2640,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2641,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2642,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2644,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,65632,MBridge WWTP,2021-01,19083.969465648854,9477,sa
2645,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2646,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2020-12,19083.969465648854,51745,sa
2647,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2648,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-11,19083.969465648854,51745,sa
2650,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.01,TO,S106,19399,Bolivar WWTP (Bulk),2021-01,19091.603053435116,51745,sa
2652,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,12514,Morgan WFP,2021-01,19083.969465648854,9477,sa
2653,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,12514,Morgan WFP,2021-01,30534.351145038167,9477,sa
2654,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,16658,Murray Bridge,2020-12,19083.969465648854,11611,sa
2655,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,41162,Mt Barker WWTP,2020-12,19083.969465648854,41154,sa
2661,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9505,Myponga (Bulk),2020-12,19083.969465648854,51745,sa
2662,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2663,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2664,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,40.0,TO,S106,12514,Morgan WFP,2020-12,30534.351145038167,9477,sa
2665,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2020-11,19083.969465648854,51745,sa
2666,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-01,25.0,TO,S106,12151,Swan Reach WTP,2020-10,19083.969465648854,11611,sa
2670,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,11612,Balhannah / Summit,2020-12,19083.969465648854,11611,sa
2671,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2672,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2673,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2674,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,12514,Morgan WFP,2020-12,19083.969465648854,9477,sa
2675,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,20464,Happy Valley WTP,2020-12,19083.969465648854,51745,sa
2676,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2677,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2680,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,21.0,TO,S106,16658,Murray Bridge,2020-12,16030.534351145037,11611,sa
2682,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2683,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2684,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,12514,Morgan WFP,2020-12,19083.969465648854,9477,sa
2685,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,9512,Little Para WTP (Bulk),2020-12,19083.969465648854,51745,sa
2686,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,9510,Hope Valley Plant (Bulk),2020-12,19083.969465648854,51745,sa
2687,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,20464,Happy Valley WTP,2020-12,19083.969465648854,51745,sa
2688,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2689,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2690,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,9509,Barossa WTP (Bulk),2020-12,19083.969465648854,51745,sa
2695,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2696,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2697,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,12514,Morgan WFP,2020-12,19083.969465648854,9477,sa
2698,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,9505,Myponga (Bulk),2020-12,19083.969465648854,51745,sa
2699,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,20464,Happy Valley WTP,2020-12,19083.969465648854,51745,sa
2700,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2701,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2702,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),2020-12,19083.969465648854,51745,sa
2706,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,2.6,TO,S106,61604,Meadows Treatment Plant,2020-12,1984.7328244274809,41154,sa
2708,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2709,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2710,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,20464,Happy Valley WTP,2020-12,19083.969465648854,51745,sa
2711,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2712,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
2716,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2717,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2718,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2719,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2720,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),2020-12,19083.969465648854,51745,sa
2721,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,25.0,TO,S106,20464,Happy Valley WTP,2020-12,19083.969465648854,51745,sa
2722,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-12,40.0,TO,S106,20464,Happy Valley WTP,2020-12,30534.351145038167,51745,sa
