,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
48126,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,IBC,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48127,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48131,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48132,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,992.5373134328358,nsw,PAC23
48138,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48146,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48147,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,992.5373134328358,nsw,PAC23
48155,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48158,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48161,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48177,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48179,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48218,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-08,2.0,BOX,N118,53137,Robson Civil Projects Pty Limited,2000.0,nsw,PAC23
48220,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-08,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48221,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-08,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48233,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-07,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48236,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48238,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-07,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48239,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48249,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-06,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48251,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-06,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48252,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-06,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48267,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-05,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48269,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-05,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48271,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-05,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48274,52551,Mt Rawdon Operations Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,2.0,BOX,N118,52545,Mt Rawdon Mine,2000.0,nsw,PAC23
48276,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,2.66,TO,N118,7052,Wyong Shire Council,1985.0746268656717,nsw,PAC23
48277,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48283,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,1.0,BOX,N118,53137,Robson Civil Projects Pty Limited,1000.0,nsw,PAC23
48284,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,992.5373134328358,nsw,PAC23
48285,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48290,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48292,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-04,2.66,TO,N118,53137,Robson Civil Projects Pty Limited,1985.0746268656717,nsw,PAC23
48295,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-03,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,992.5373134328358,nsw,PAC23
48299,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-03,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48308,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-03,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48315,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-02,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48328,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48333,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-01,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48346,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48354,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48358,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48367,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48374,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48383,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48390,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48395,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48399,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48401,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-09,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48406,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48410,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48411,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-09,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48417,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48419,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-08,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48425,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48427,9133,Continental Carbon Australia PtyLtd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,1.0,BOX,N118,9133,Continental Carbon Australia PtyLtd,1000.0,nsw,PAC23
48429,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48430,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48433,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48434,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48437,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-07,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48439,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-06,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48444,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-06,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48449,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-05,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48451,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-05,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48455,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-04,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48457,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-04,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48461,7052,Wyong Shire Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-04,2.0,IBC,N118,7053,Toukley Treatment Works,2000.0,nsw,PAC23
48462,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-04,7.98,TO,N118,53823,Solugistics,5955.2238805970155,nsw,PAC23
48464,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,13.3,TO,N118,53823,Solugistics,9925.373134328358,nsw,PAC23
48467,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48468,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48469,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,7.98,TO,N118,53823,Solugistics,5955.2238805970155,nsw,PAC23
48472,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,13.3,TO,N118,53823,Solugistics,9925.373134328358,nsw,PAC23
48476,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-03,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48484,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48487,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48489,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48491,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48492,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48493,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-02,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48498,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-01,10.64,TO,N118,53823,Solugistics,7940.298507462687,nsw,PAC23
48504,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2013-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48511,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48515,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48516,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48518,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48523,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48526,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48528,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48529,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48534,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48537,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48538,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48540,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48544,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48549,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48550,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48552,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48553,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48557,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48559,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48560,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48562,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
48563,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48564,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48565,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,1.0,BOX,N118,50722,Banora Point WWTP,1000.0,nsw,PAC23
48567,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
48569,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48571,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48572,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-06,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48573,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-06,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48574,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48575,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48576,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,6.65,TO,N118,52440,Active Chemicals,4962.686567164179,nsw,PAC23
48578,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48581,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48582,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48584,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48585,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48588,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-04,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48590,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48592,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48593,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,6.65,TO,N118,52440,Active Chemicals,4962.686567164179,nsw,PAC23
48595,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48597,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48598,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48601,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-03,1.0,BOX,N118,50722,Banora Point WWTP,1000.0,nsw,PAC23
48604,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48607,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48608,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48609,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,3.0,BOX,N118,52488,OVIVO - SEVEN HILLS,3000.0,nsw,PAC23
48611,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48613,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-02,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48615,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48616,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48618,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48619,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48622,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2012-01,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48623,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48626,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48627,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48630,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48632,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48634,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48636,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-12,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48638,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48639,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48640,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
