SH_Customer No,SH_Customer City,SH_Customer Post Code
0000005370,UNDERWOOD,4119
0000005371,"WEST END,TOWNSVILLE",4810
0000005372,MURRARRIE,4007
0000005373,CLEVELAND,4163
0000005375,PARK RIDGE,4125
0000005376,Mareeba,4880
0000005377,Coopers Plains,4108
0000005378,Wacol,4076
0000005379,TINGALPA,4173
0000005380,Townsville,4810
0000005381,SLACKS CREEK,4127
0000005382,VIRGINIA,4014
0000005383,Toowoomba,4350
0000005384,Coopers Plains,4108
0000005385,Yatala,4207
0000005386,THE BOHLE,4818
0000005387,Brendale,4500
0000005388,Carole Park,4300
0000005390,Carole Park,4300
0000005411,Ermington,2115
0000005412,ROCHEDALE,4123
0000005413,ASHGROVE,4060
0000005414,STONES CORNER,4120
0000005415,MC DOWALL,4053
0000005416,BRIBIE ISLAND,4507
0000005417,BRIBIE ISLAND,4507
0000005418,GOODNA,4300
0000005422,Wilsonton,4350
0000005423,ACACIA RIDGE,4110
0000005424,ISISFORD,4731
0000005425,INDOOROOPILLY,4068
0000005426,MT ISA,4825
0000005427,MEEANDAH,4008
0000005428,Wacol,4076
0000005429,Everton Hills,4053
0000005431,"HUGHENDEN,PER RAIL F/F",4821
0000005432,ROCKHAMPTON NORTH,4700
0000005433,VIRGINIA,4034
0000005435,Carole Park,4300
0000005436,ASHGROVE,4060
0000005437,Surfers Paradise,4217
0000005438,MARSDEN,4132
0000005439,MARYBOROUGH,4650
0000005440,MONTO,4630
0000005441,MONTO,4630
0000005442,MURGON,4605
0000005443,MURGON,4605
0000005444,SALISBURY,4107
0000005445,SLACKS CREEK,4127
0000005447,ROCKLEA,4106
0000005450,Everton Hills,4053
0000005451,ALEXANDRA HEADLAND,4572
0000005452,ISLE OF CAPRI,4217
0000005453,BEENLEIGH,4207
0000005454,ASHMORE,4214
0000005455,Coopers Plains,4108
0000005456,Toowoomba,4350
0000005457,KINGAROY,4610
0000005458,WARWICK,4370
0000005459,GARBUTT,4814
0000005460,Ormiston,4163
0000005461,LABRADOR,4215
0000005463,BUNDALL,4217
0000005464,Toowoomba,4350
0000005465,NERANG,4217
0000005466,NORTHGATE,4013
0000005467,STAFFORD HEIGHTS,4053
0000005469,ARCHERFIELD,4108
0000005470,CLONTARF,4019
0000005471,JACKSON,4426
0000005472,ROCKHAMPTON,4700
0000005473,PINKENBAH,4008
0000005474,SOUTHBANK,4101
0000005475,GEEBUNG,4034
0000005476,Gympie,4570
0000005477,DALBY,4405
0000005478,BURPENGARY,4505
0000005479,EAST BRISBANE,4171
0000005483,AITKENVALE,4814
0000005484,ALEXANDRA HILLS,4161
0000005486,Woongoolba,4207
0000005487,CURRAJONG,4812
0000005488,CAIRNS,4870
0000005489,KENMORE,4069
0000005490,Wacol,4076
0000005491,ROCKLEA,4106
0000005492,ROCKHAMPTON,4700
0000005493,Palm Beach,4221
0000005511,SALISBURY,4107
0000005512,CALOUNDRA,4551
0000005513,NEW FARM,4005
0000005514,CLEVELAND,4163
0000005515,WOOLLOONGABBA,4102
0000005516,ERNEST JUNCTION,4214
0000005517,NERANG,4211
0000005519,CLEVELAND,4173
0000005520,STAFFORD,4053
0000005521,GARBUTT,4814
0000005522,St GEORGE,4487
0000005523,DIRRANBANDI,4486
0000005524,BOLLON,4488
0000005525,THALLON,4488
0000005526,Blackstone,4304
0000005527,MT COTTON,4165
0000005528,SPRINGSURE,4722
0000005529,Brendale,4500
0000005530,BLACKALL,4472
0000005531,BLACKALL,4472
0000005532,HENDRA,4011
0000005533,SUMNER PARK,4074
0000005534,ACACIA RIDGE,4110
0000005535,BOONAH,4310
