SH_Customer No,SH_Customer City,SH_Customer Post Code
HBFULLER,Dandenong,3175
HELLYER,"",""
HILDITCH,SOUTH YARRA,3141
HILLIERS,"",""
HJ_HEINZ,"",""
HOECHST,"",""
HOLLYWOOD,"",""
HOWE,"",""
HUNTNSW,"",""
HUNTQLD,"",""
HUNTSA,"",""
HUNTSMAN,"",""
HUNTSURF,"",""
HUNTVIC,"",""
HUNTWA,"",""
I,"",""
ICI NZ,New Zealand,""
ICIA,MELBOURNE,3000
IFF,"",""
I-IX,"",""
I-IX-SS,"",""
I-IX-SS-NP,"",""
I-IX-SS-PK,"",""
I-IX-SS-SU,"",""
IMCD,"",""
IMPACT,"",""
IMPALA,"",""
IMPKEMIX,Singapore,""
IMPRODEX,"",""
I-MT-MS,"",""
I-MT-MS-WT,"",""
INDEPENDNT,"",""
INDISTRIAL,"",""
INDUSTRIAL,"",""
INFORM,"",""
INIT EXPL,"",""
INITIATING,"",""
INT_CHEM,"",""
INTEG PACK,"",""
INTEGRATED,"",""
INTEGRIA,"",""
IONICS,"",""
IPM,"",""
ISAAC,"",""
ITW,"",""
IXOM,"",""
JALCO,"",""
JAMHARDIE,"",""
JCLUDOWICI,"",""
JENOA,"",""
JHARDIE,"",""
JHARDIEBTH,"",""
JHARDPIP,"",""
JOHN WELL,"",""
JUROX,"",""
JWS,"",""
KELVINDALE,"",""
KEMBLA,"",""
KEMCOR,"",""
KERRY,"",""
KIM CLARK,"",""
KINNEARS,"",""
KNAUST,"",""
L,"",""
LABTECH,"",""
L-AG,"",""
L-AG-AH,"",""
L-AG-AH-CR,"",""
L-AG-AH-DS,"",""
L-AG-AH-FN,"",""
L-AG-AH-VT,"",""
L-AG-AQ,"",""
L-AG-AQ-FH,"",""
L-AG-AQ-PS,"",""
L-AG-AQ-SL,"",""
L-AG-CP,"",""
L-AG-CP-BF,"",""
L-AG-CP-BI,"",""
L-AG-CP-CM,"",""
L-AG-CP-DS,"",""
L-AG-CP-OT,"",""
L-AG-FE,"",""
L-AG-FE-BF,"",""
L-AG-FE-CM,"",""
L-AG-FE-DS,"",""
L-AG-FH,"",""
L-AG-FH-CW,"",""
L-AG-FH-DA,"",""
L-AG-FH-HO,"",""
L-AG-FH-OT,"",""
L-AG-NA,"",""
L-AG-NA-NA,"",""
L-AG-OT,"",""
L-AG-OT-DS,"",""
L-AG-OT-FA,"",""
L-AG-OT-FY,"",""
L-AG-OT-M2,"",""
L-AG-OT-OT,"",""
L-AG-OT-SD,"",""
L-AG-RI,"",""
L-AG-RI-DS,"",""
L-AG-RI-MH,"",""
LASAFFRE,"",""
LASERLITE,"",""
LAUCKE,"",""
LAWRENCE,"",""
LD&D,"",""
LEETON,"",""
LEWIS,"",""
L-FO,"",""
L-FO-BE,"",""
L-FO-BE-BE,"",""
