SH_Customer No,SH_Customer City,SH_Customer Post Code
0000030123,"ROUS HEAD, NTH FREMANTLE",6159
0000030124,WICKHAM,6720
0000030166,KWINANA,6167
0000030199,Jandakot,6164
0000030215,East Rockingham,6168
0000030248,SOUTH GUILDFORD,6055
0000030250,Burswood,6100
0000030251,Burswood,6100
0000030259,Welshpool,6106
0000030261,Welshpool,6106
0000030295,BAYSWATER,6053
0000030307,Jandakot,6164
0000030345,BENTLEY,6102
0000030346,BENTLEY,6102
0000030409,Applecross,6953
0000030410,Applecross,6153
0000030411,Applecross,6153
0000030417,WILUNA,6646
0000030467,Port Hedland,6722
0000030476,Welshpool,6106
0000030477,Landsdale,6065
0000030479,BELMONT,6984
0000030486,Welshpool,6106
0000030537,Welshpool,6106
0000030540,SOUTH GUILFORD,6055
0000030542,TELFER,6762
0000030595,Dalwallinu,6609
0000030634,Bibra Lake,6163
0000030660,KARRIDALE,6288
0000030677,MANJIMUP,6258
0000030683,KARRIDALE,6288
0000030702,PERTH,6000
0000030750,Welshpool,6065
0000030761,HAZELMERE,6055
0000030773,WARMUN,6743
0000030789,KWINANA,6167
0000030793,Welshpool,6106
0000030818,PERTH,6000
0000030836,Welshpool,6106
0000030847,KWINANA,6167
0000030871,Welshpool,6106
0000030878,"",6432
0000030885,PERTH INTL AIRPORT,6105
0000030903,LEEDERVILLE,6003
0000030952,BASSENDEAN,6054
0000030963,Welshpool,6106
0000030984,KARRATHA,6714
0000030987,GINGIN,6503
0000030994,Welshpool,6105
0000030997,Canning Vale,6155
0000031005,MADDINGTON,6109
0000031042,CANNINGVALE,6155
0000031063,Henderson,6166
0000031073,FREMANTLE FISHING BOAT HARBOUR,6160
0000031106,Welshpool,6106
0000031154,KEWDALE,6105
0000031157,COMO,6152
0000031184,Welshpool,6106
0000031188,Welshpool,6106
0000031201,KALGOORLIE,6430
0000031211,Bibra Lake,6163
0000031248,GUILDFORD,6055
0000031253,NEERABUP,6031
0000031263,KWINANA,6167
0000031267,Port Hedland,6721
0000031268,OSBOURNE PARK,6017
0000031288,BELMONT,6104
0000031289,Welshpool,6106
0000031320,Yagoo,6635
0000031348,Applecross,6153
0000031389,EAST VICTORIA PARK,6061
0000031395,BELMONT,6104
0000031436,PERTH,6000
0000031448,PERTH,6000
0000031457,WEST PERTH,6872
0000031458,LEONORA,6438
0000031459,KALGOORLIE,6433
0000031464,SOUTHERN CROSS,6438
0000031474,MERREDIN,6415
0000031481,KALGOORLIE,6433
0000031482,SOUTH GUILDFORD,6055
0000031509,LEONORA,6438
0000031552,MIDDLE SWAN,6056
0000031553,DARLINGTON,6070
0000031554,KENWICK,6107
0000031555,O'CONNOR,6163
0000031640,Bibra Lake,6163
0000031641,Bibra Lake,6163
0000031642,Bibra Lake,6163
0000031655,CANNINGVALE,6155
0000031661,KWINANA,6167
0000031663,Welshpool,6106
0000031676,MARGARET RIVER,6285
0000031680,Wangara,6065
0000031699,PERTH,6831
0000031700,O'CONNOR,6163
0000031824,BELMONT,6104
0000032678,OSBORNE PARK,6017
0000032679,MALAGA,6090
0000032680,BALCATTA,6021
0000032681,BALCATTA,6021
0000032682,Wangara,6065
0000032683,OSBORNE PARK,6017
0000032684,Welshpool,6106
0000032685,OSBORNE PARK,6017
0000032686,ASCOT,6104
0000032687,City Beach,6015
0000032688,GLEN FORREST,6071
0000032689,DARLINGTON,6070
0000032690,Wangara,6065
0000032691,Wangara,6065
0000032692,Wangara,6065
0000032693,Palmyra,6157
0000032694,O'CONNOR,6163
0000032695,O'CONNOR,6163
0000032696,BALCATTA,6021
0000032697,BENTLEY,6102
0000032698,KEWDALE,6105
0000032699,KEWDALE,6105
0000032700,Welshpool,6106
0000032701,Welshpool,6106
0000032702,VICTORIA PARK,6100
0000032703,BENTLEY,6102
0000032704,NORTH FREMANTLE,6159
0000032705,Welshpool,6106
0000032706,OSBORNE PARK,6017
0000032707,Wangara,6065
0000032708,Bibra Lake,6163
0000032709,KWINANA,6167
0000032710,FREMANTLE,6160
0000032711,NORTH FREMANTLE,6159
0000032712,HAMILTON HILL,6163
0000032713,South Fremantle,6162
0000032715,BASSENDEAN,6054
0000032716,OSBORNE PARK,6017
0000032717,OSBORNE PARK,6017
0000032718,MADDINGTON,6109
0000032719,BELMONT,6104
0000032720,BYFORD,6122
0000032721,OSBORNE PARK,6017
0000032722,BENGER,6223
0000032723,DUNSBOROUGH,6281
0000032724,METRICUP,6280
0000032725,Balingup,6253
0000032726,CANNINGVALE,6155
0000032727,ALBANY,6330
0000032732,MANDURAH,6210
0000032733,MUNDARING,6073
0000032734,MALAGA,6090
0000032735,BALCATTA,6021
0000032736,BALCATTA,6021
0000032737,MALAGA,6090
0000032738,HIGHGATE,6003
0000032739,SUBIACO,6008
0000032740,MUNSTER,6166
0000032741,Jandakot,6164
0000032742,MORLEY,6062
0000032744,CANNINGVALE,6155
0000032745,Welshpool,6106
0000032746,Kojonup,6395
0000032752,KEWDALE,6105
0000033097,Jandakot,6164
0000033647,Wangara,6065
0000033699,MANDURAH,6210
0000033966,KEWDALE,6456
0000034067,Sth Guildford,6055
0000034089,Bibra Lake,6163
0000034152,BUNBURY,6230
0000034200,KEWDALE,6105
0000034251,Midvale,6056
0000034258,SUCCESS,6164
0000034302,O'CONNOR,6163
0000034331,KWINANA,6167
0000034336,Welshpool,6106
0000034338,MALAGA,6105
0000034344,Welshpool,6106
0000034352,Welshpool,6106
0000034365,BUNBURY,6230
0000034372,OSBORNE PARK,6017
0000034373,OSBORNE PARK,6017
0000034401,CANNINGVALE,6155
0000034436,Welshpool,6106
0000034453,SWANBOURNE,6010
0000034455,QUINDALUP,6281
0000034458,PERTH,6000
0000034459,EAST PERTH,6004
0000034461,CARLISLE,6101
0000034462,KEWDALE,6105
0000034472,Bibra Lake,6150
0000034505,FORRESTFIELD,6058
0000034506,KWINANA,6167
0000034508,KWINANA,6167
0000034587,BALCATTA,6021
0000034596,BAYSWATER,6053
0000034607,Burswood,6100
0000034610,MADDINGTON,6109
0000034647,BALCATTA,6021
0000034660,ASCOT,6104
0000034731,NANNUP,6725
0000034734,Bibra Lake,6163
0000034742,MANJIMUP,6285
0000034759,Welshpool,6106
0000034788,Wangara,6025
0000034837,MANJIMUP,6285
0000034850,SUBIACO,6008
0000034851,PERTH,6000
0000034855,PERTH,6000
0000034858,CANNINGVALE,6155
0000034940,ROCKINGHAM,6166
0000034996,Welshpool,6106
0000035041,KEWDALE,6405
0000035047,NEDLANDS,6009
0000035106,Henderson,6166
0000035114,Welshpool,6106
0000035115,BELLEVUE,6056
0000035126,Henderson,6166
0000035131,SOUTHERN CROSS,6426
0000035132,PERTH,6000
0000035170,OSBOURNE PARK,6017
0000035178,MALAGA,6090
0000035195,KALGOORLIE,6433
0000035217,Welshpool,6016
0000035298,Midvale,6056
0000035401,PERTH,6000
0000035441,Wangara,6065
0000035507,Kambalda,6442
0000035524,Welshpool,6106
0000035604,ROCKINGHAM,6168
0000035630,MUNSTER,6166
0000035652,MALAGA,6090
0000035659,Welshpool,6106
0000035722,EAST VICTORIA PARK,6101
0000035725,CANNINGVALE,6155
0000035735,OSBORNE PARK,6017
0000035739,BELMONT,6104
0000035803,BAYSWATER,6053
0000035810,NORTHBRIDGE,6865
0000035839,O'CONNOR,6163
0000035898,EAST VICTORIA PARK,6101
0000035905,BELMONT,6104
0000035935,BAYSWATER,6053
0000035937,Welshpool,6106
0000035944,THOMASTOWN,3074
0000035947,NORTH FREMANTLE,6159
0000035979,NORTH FREMANTLE,6159
0000035995,BALCATTA,6021
0000036071,WANGARRA,6065
0000036083,O'CONNOR,6163
0000036106,BAYSWATER,6053
0000036132,MALAGA,6090
0000036199,THORNLIE,6108
0000036218,PARABURDOO,6754
0000036323,HARVEY,6220
0000036388,KWINANA,6167
0000036404,MERREDIN,6415
0000036405,Burswood,6100
0000036435,Welshpool,6106
0000036449,DOWERIN,6519
0000036493,Kojonup,6395
0000036503,GOOMALLING,6460
0000036513,SALTER POINT,6152
0000036521,CHRISTMAS ISLAND,6798
0000036522,O'CONNOR,6163
0000036537,WONGAN HILLS,6603
0000036540,BRIDGETOWN,6255
0000036542,WONGAN HILLS,6603
0000036554,BULLSBROOK,6084
0000036564,MORAWA,6623
0000036605,BOYUP BROOK,6244
0000036630,MAYLANDS,6051
0000036643,SPEARWOOD,6163
0000036644,KWINANA,6167
0000036658,KEMERTON,6233
0000036663,Bremer Bay,6338
0000036747,PERTH,6000
0000036758,Welshpool,6106
0000036767,Canning Vale,6155
0000036781,DAMPIER,6714
0000036793,Wangara,6065
0000036807,WILUNA,6646
0000036841,BROOKTON,6306
0000036914,KARDINYA,6163
0000036946,CARMEL,6076
0000036962,MALAGA,6090
0000036969,KALAMUNDA,6076
0000036972,PERTH,6017
0000037010,KEWDALE,6105
0000037021,Welshpool,6106
0000037025,PERTH,5000
0000037028,FREMANTLE,6160
0000037100,MAYLANDS,6051
0000037124,OSBORNE PARK,6017
0000037137,BASSENDEAN,6054
0000037145,MUNDIJONG,6123
0000037185,LEEDERVILLE,6007
0000037213,BUNBURY,6230
0000037238,MT LAWLEY,6050
0000037243,BASSENDEAN,6054
0000037249,Wangara,6065
0000037258,Welshpool,6106
0000037286,"ROUS HEAD, NTH FREMANTLE",6159
0000037295,Champion Lakes,6111
0000037306,BALCATTA,6021
0000037316,MALAGA,6090
0000037362,HALLS CREEK,6770
0000037400,FREMANTLE,6160
0000037406,OSBORNE PARK,6017
0000037415,WANNEROO,6060
0000037419,Welshpool,3106
0000037422,Welshpool,6106
0000037441,Dianella,6059
0000037465,Welshpool,6106
0000037502,Canning Vale,6155
0000037507,Welshpool,6106
0000037518,Inglewood,6052
0000037521,HARVEY,6220
0000037524,Bibra Lake,6163
0000037528,KWINANA,6165
0000037534,WARMUN,8743
0000037585,NEWBURN,6104
0000037615,MALAGA,6090
0000037624,Nth Fremantle,6159
0000037665,Welshpool,6106
0000037676,WATTLE GROVE,6107
0000037689,TELFER,6762
0000037717,BYFORD,6201
0000037730,WATTLE GROVE,6107
0000037755,WEST PERTH,6005
0000037756,via Meekatharra,6642
0000037762,KEWDALE,6105
0000037774,MALAGA,6090
0000037781,NORTH FREMANTLE,6159
0000037785,Welshpool,6106
0000037786,Welshpool,6106
0000037839,MARBLE BAR,6762
0000038025,O'CONNOR,6163
0000038026,HERNE HILL,6056
0000038027,Bibra Lake,6163
0000038028,GNANGARA,6077
0000038146,O'CONNOR,6163
0000038160,TANAMI DESERT,0870
0000038177,MALAGA,6090
0000038215,KEWDALE,6105
0000038307,KEWDALE,6105
0000038358,KEWDALE,6105
0000038388,PERTH,6001
0000038893,PERTH,6000
0000038896,Welshpool,6106
0000038904,Wangara,6065
0000038968,Bibra Lake,6163
0000038984,CARLISLE,6101
0000038995,OSBORNE PARK,6017
0000039031,Welshpool,6106
0000039032,KARRATHA,6714
0000039041,PERTH,6000
0000039046,KEWDALE,6105
0000039066,Serpentine,6125
0000039088,KEWDALE,6105
0000039099,NORTH FREEMANTLE,6159
0000039102,DAMPIER,6714
0000039167,Wyalkatchem,6485
0000039190,Wangara,6065
0000039221,BAYSWATER,6053
0000039222,KWINANA,6167
0000039223,LAVERTON,6440
0000039224,WARNBRO,6169
0000039225,JOONDALUP,6027
0000039226,KUNUNURRA,6743
0000039227,KWINANA,6167
0000039228,KELMSCOTT,6111
0000039229,BARROW ISLAND,6712
0000039230,KALBARRI,6536
0000039231,ALBANY,6330
0000039232,ARMADALE,6112
0000039233,SPEARWOOD,6163
0000039234,Geraldton,6530
0000039235,CRAIGIE,6025
0000039236,BOORAGOON,6154
0000039237,WANNEROO,6055
0000039238,PEPPERMINT GROVE,6011
0000039239,FORRESTFIELD,6058
0000039240,MOSMAN PARK,6012
0000039241,ROCKINGHAM DC,6967
0000039242,MOUNT CLAREMONT,6010
0000039243,KWINANA,6167
0000039244,MANDURAH,6210
0000039245,MANJIMUP,6258
0000039246,ROCKINGHAM,6168
0000039247,Bibra Lake,6163
0000039248,KARDINYA,6163
0000039249,Northam,6401
0000039250,DERBY,6728
0000039251,KENWICK,6107
0000039252,PERTH,6000
0000039253,GASCOYNE RIVER,6705
0000039254,SWANBOURNE,6010
0000039255,TOM PRICE,6751
0000039256,CARNAMAH,6517
0000039257,CUNDERDIN,6407
0000039258,NORSEMAN,6443
0000039259,GNOWANGERUP,6335
0000039260,JERRAMUNGUP,6337
0000039261,KELLERBERRIN,6410
0000039262,KULIN,6365
0000039263,MOUNT MAGNET,6638
0000039264,MULLEWA,6630
0000039265,NAREMBEEN,6369
0000039266,MIDLAND,6056
0000039267,Westonia,6423
0000039268,WICKEPIN,6370
0000039269,SOUTHERN CROSS,6426
0000039270,LESMURDIE,6076
0000039271,KARRINYUP,6018
0000039272,MIDDLESWAN,6056
0000039273,BOULDER,6432
0000039274,FLOREAT,6014
0000039275,VICTORIA PARK EAST,6162
0000039276,SUBIACO,6008
0000039279,SOUTH LAKE,6164
0000039280,SOUTH LAKE,6164
0000039281,LEEMING,6149
0000039282,BOORAGOON,6154
0000039283,Port Hedland,6721
0000039284,Meekatharra,6642
0000039285,BEECHBORO,6063
0000039286,BALLAJURA,6066
0000039287,Midvale,6056
0000039289,NEWMAN,6753
0000039290,TOM PRICE,6751
0000039291,PARABURDOO,6715
0000039299,15km West of COOLGARDIE,6429
0000039300,EAST PERTH,6004
0000039303,KWINANA,6167
0000039304,NEWBURN,6104
0000039305,MT CLAREMONT,6010
0000039306,MT CLAREMONT,6010
0000039307,MOUNT CLAREMONT,6010
0000039308,RIVERTON,6148
0000039309,BALGA,6061
0000039310,PINJARRA,6208
0000039311,KWINANA,6167
0000039312,MT HELENA,6082
0000039313,WALKAWAY,6525
0000039314,AUGUSTA,6290
0000039315,BALCATTA,6021
0000039316,BELMONT,6104
0000039317,FLOREAT,6014
0000039318,FLOREAT,6014
0000039319,Broome,6725
0000039320,Broome,6725
0000039321,MOSMAN PARK,6012
0000039322,BULLABULLING,6429
0000039323,BUNBURY,6230
0000039324,ROLEYSTONE,6111
0000039325,CARNARVON,6701
0000039326,LEEDERVILLE,6007
0000039327,BEDFORDALE,6112
0000039328,DWELLINGUP,6213
0000039329,CUNDERDIN,6407
0000039330,DENHAM,6537
0000039331,DERBY,6728
0000039332,ESPERANCE,6450
0000039333,EXMOUTH,6707
0000039334,Geraldton,6530
0000039335,GREENMOUNT,6056
0000039336,BALCATTA,6021
0000039337,HARRIS RIVER,6225
0000039338,HARVEY,6220
0000039339,KALAMUNDA,6076
0000039340,KALGOORLIE,6430
0000039341,KARRATHA,6714
0000039342,Katanning,6317
0000039343,KOORDA,6475
0000039344,KUNUNURRA,6743
0000039345,WEST PERTH,6005
0000039346,LEONORA,6438
0000039347,LEXIA,6065
0000039348,MANJIMUP,6258
0000039349,MANJIMUP,6258
0000039350,MARGARET RIVER,6285
0000039351,Meekatharra,6642
0000039352,MELVILLE,6156
0000039353,MERREDIN,6415
0000039354,MIRRABOOKA,6061
0000039355,KOONDOOLA,6064
0000039356,Moora,6510
0000039357,Kings Park,6005
0000039358,MOUNT HAWTHORN,6016
0000039359,MOUNT MAGNET,6638
0000039360,NARROGIN,6312
0000039361,NEERABUP,6031
0000039362,NORTH DANDALUP,6207
0000039363,KWINANA,6167
0000039364,PERON,6168
0000039365,PRESTON BEACH,6215
0000039366,WEDGEFIELD,6724
0000039367,RAVENSWOOD,6208
0000039368,WAROONA,6215
0000039369,JARRAHDALE,6124
0000039370,DWELLINGUP,6213
0000039371,SOUTH HEDLAND,6722
0000039372,HARVEY,6220
0000039373,BALDIVIS,6171
0000039374,MARGARET RIVER,6285
0000039375,THREE SPRINGS,6519
0000039376,CANNING MILLS,6111
0000039377,WALKAWAY,6528
0000039378,WANNEROO,6065
0000039379,WANNEROO,6065
0000039380,PADBURY,6025
0000039381,WHITFORD,6025
0000039382,WILLIAMS,6391
0000039383,WONGAN HILLS,6603
0000039384,MUNSTER,6166
0000039385,MUNSTER,6166
0000039386,BEDFORDALE,6112
0000039387,Wyalkatchem,6485
0000039388,YOKINE,6060
0000039389,MAYLAND,6051
0000039390,Kojonup,6395
0000039411,WELSHPOOL DC,6106
0000039418,OSBORNE PARK,6017
0000039450,WYNDHAM,6740
0000039469,Welshpool,6106
0000039475,LAKE GRACE,6353
0000039480,KENWICK,6107
0000039502,Welshpool,6106
0000039511,Welshpool,6106
0000039521,Katanning,6317
0000039522,Katanning,6317
0000039526,MANDURAH,6210
0000039528,Welshpool,6106
0000039535,Northam,6401
0000039563,TOM PRICE,6751
0000039571,KWINANA,6167
0000039578,KEWDALE,6105
0000039587,Jandakot,6164
0000039607,WUNDOWIE,6560
0000039636,COWARAMUP,6284
0000039637,COWARAMUP,6284
0000039642,via WILUNA,6646
0000039657,Bibra Lake,6163
0000039662,ARMADALE,6112
0000039682,OSBORNE PARK,6017
0000039695,WARNBRO,6169
0000039721,MOUNT BARKER,6324
0000039753,SWANBOURNE,6010
0000039771,HAZELMERE,6055
0000039787,Bibra Lake,6163
0000039788,MANJIMUP,6258
0000039802,MARDELLA,6125
0000039805,Welshpool,6106
0000039819,KWINANA,6167
0000039820,KWINANA,6167
0000039823,Northam,6401
0000039836,WILUNA,6646
0000039837,WILUNA,6646
0000039850,BULLSBROOK,6084
0000039858,Bibra Lake,6163
0000039859,SOUTH GUILDFORD,6055
0000039877,PERTH,6000
0000039887,PANNAWONICA,6716
0000039894,BELMONT,6104
0000039909,MALAGA,6090
0000039922,Welshpool,6106
0000039938,Ravensthorpe,6346
0000039941,Port Hedland,6721
0000039942,COLLIE,6225
0000039944,Ravensthorpe,6346
0000039947,SOUTH HEDLAND,6722
0000039951,KWINANA,6167
0000039965,HAZELMERE,6055
0000039983,KWINANA,6167
0000039984,KWINANA,6167
0000039991,MALAGA,6090
0000040013,WEST PERTH,6005
0000040015,WEST PERTH,6005
0000040016,EAST FREMANTLE,6158
0000040017,SWANBOURNE,6010
0000040018,SWANBOURNE,6010
0000040019,FREMANTLE,6160
0000040032,KENWICK,6107
0000040041,Geraldton,6530
0000040061,SUBIACO,6008
0000040086,OSBORNE PARK,6017
0000040087,OSBORNE PARK,6017
0000040092,OSBORNE PARK,6017
0000040093,OSBORNE PARK,6017
0000040097,KWINANA,6167
0000040115,DUNSBOROUGH,6281
0000040125,DERBY,6728
0000040178,Applecross,6153
0000040181,FREMANTLE,6160
0000040197,Bibra Lake,6163
0000040227,FREMANTLE,6160
0000040232,KALANNIE,6468
0000040233,LAVERTON,6440
0000040234,KOLBURN,""
0000040275,WALLISTON,6076
0000040308,KEWDALE,6105
0000040315,WEST PERTH,6005
0000040316,Welshpool,6106
0000040339,KEWDALE,6105
0000040360,Wagerup,6215
0000040377,Wangara,6065
0000040380,Millendon,6056
0000040400,MALAGA,6090
0000040452,MARGARET RIVER,6285
0000040454,PERTH,6000
0000040457,CANNINGVALE,6155
0000040496,Canning Vale,6155
0000040500,BALCATTA,6021
0000040518,Midvale,6056
0000040519,Broome,""
0000040539,O'CONNOR,6163
0000040544,BULL CREEK,6169
0000040545,BULL CREEK,6149
0000040557,KEWDALE,6105
0000040568,BENTLEY,6102
0000040576,Welshpool,6106
0000040582,Kojonup,6395
0000040616,CLOVERDALE,6985
0000040632,BINDULI,6430
0000040670,Wangara,6065
0000040671,WEST PERTH,6005
0000040735,HARVEY,6220
0000040750,Welshpool,6106
0000040752,PARABURDOO,6754
0000040773,KWINANA BEACH,6167
0000040775,CANNINGVALE,6155
0000040794,VICTORIA PARK,6979
0000040808,BEDFORD,6052
0000040856,KEWDALE,6105
0000040878,Bibra Lake,6163
0000040880,WARMUN,6740
0000040881,MALAGA,6062
0000040966,ESPERANCE,6450
0000040982,OSBORNE PARK,6017
0000040983,Yangebup,6164
0000041036,OSBORNE PARK,6017
0000041059,PERTH AIRPORT,6105
0000041085,LEARMONTH,6707
0000041095,SOUTH GUILDFORD,6055
0000041097,WEDGEFIELD,6722
0000041108,Katanning,6317
0000041114,Meekatharra,6648
0000041115,Coolgardie,6429
0000041125,KWINANA,6167
0000041129,"MILPARA, ALBANY",6330
0000041170,GOOMALLING,6460
0000041235,Jandakot,6164
0000041265,Henderson,6166
0000041297,Coolgardie,6429
0000041298,COLLIE,6225
0000041336,NEDLANDS,6009
0000041353,KWINANA,6167
0000041361,MARGARET RIVER,6285
0000041387,Kambalda,6442
0000041393,Wangara,6065
0000041407,Welshpool,6106
0000041474,MARGARET RIVER,6285
0000041548,COLLIE,6225
0000041549,COLLIE,6225
0000041559,ROTTNEST ISLAND,6151
0000041621,ERSKINE,6210
0000041624,COOLBELLUP,6163
0000041631,KELMSCOTT,6991
0000041643,KWINANA,6167
0000041670,KELMSCOTT,6111
0000041687,GOSNELLS,6110
0000041690,BALCATTA,6021
0000041711,KUNUNURRA,6743
0000041749,CANNINGTON,6107
0000041753,via NEWMAN,6753
0000041755,BENTLEY,6102
0000041770,WEST PERTH,6005
0000041795,ROTTNEST ISLAND,6161
0000041796,ROTTNEST ISLAND,6161
0000041797,ROTTNEST ISLAND,6161
0000041802,MALAGA,6090
0000041825,Katanning,6317
0000041852,Welshpool,6106
0000041873,PERTH,6000
0000041890,CANNINGVALE,6155
0000041937,MURDOCH,6150
0000041939,Meekatharra,6642
0000041943,HAZELMERE,6055
0000041944,HAZELMERE,6055
0000041954,KWINANA,6167
0000041989,CARINE,6020
0000041990,OSBORNE PARK,6017
0000042010,Welshpool,6106
0000042024,MALAGA,6090
0000042074,NORTH FREEMANTLE,6159
0000042102,GWALIA,6438
0000042117,HAZELMERE,6055
0000042119,OSBORNE PARK,6017
0000042127,KEWDALE,6105
0000042138,PERTH,6000
0000042144,NEWMAN,6753
0000042154,Welshpool,6102
0000042178,Wangara,6065
0000042196,KEWDALE,6105
0000042200,Landsdale,6065
0000042205,OSBORNE PARK,6017
0000042216,KWINANA BEACH,6167
0000042221,Wangara,6065
0000042230,LEONORA,6438
0000042242,KEWDALE,6163
0000042289,Welshpool,6106
0000042302,Welshpool,6106
0000042313,WEST PERTH,6005
0000045708,Wangara,6065
0000045720,STIRLING,6017
0000045722,Welshpool,6106
0000045886,via LEINSTER,6437
0000045888,via LEINSTER,6437
0000045892,KEWDALE,6105
0000045910,KWINANA,6167
0000045936,MALAGA,6090
0000046109,KARRATHA,6714
0000046225,COCKBURN,6164
0000046277,LANSDALE,6065
0000046365,Wangara,6065
0000046390,CANNINGVALE,6155
0000046468,via YALGOO,6635
0000046495,Welshpool,6106
0000046496,KEWDALE,6105
0000046531,NARROGIN,6312
0000046646,KEWDALE,6105
0000046676,KWINANA,6167
0000046687,KEWDALE,6105
0000046728,WILUNA,6646
0000046822,NARROGIN,6312
0000046843,HERNE HILL,6056
0000046846,Welshpool,6109
0000046925,Welshpool,6106
0000047007,Bibra Lake,6163
0000047020,WATTLEUP,6166
0000047021,GUILDFORD SOUTH,6055
0000047022,O'CONNOR,6159
0000047034,WEST SWAN,6055
0000047057,WYNDHAM,6740
0000047081,BALCATTA,6021
0000047105,BELLEVUE,6056
0000047106,KEWDALE,6105
0000047209,MALAGA,6090
0000047294,ROCKINGHAM,6168
0000047365,Bibra Lake,6164
0000047428,CANNINGVALE,6155
0000047449,SUBIACO,6904
0000047453,LAVERTON,6438
0000047579,Welshpool,6106
0000047606,Henderson,6166
0000047686,MUNDIJONG,6123
0000047691,BOULDER,6432
0000047697,Welshpool,6106
0000047713,CARNARVON,6701
0000047721,MUNSTER,6166
0000047731,BODDINGTON,6390
0000047752,SUBIACO,6008
0000047870,Welshpool,6106
0000048056,Geraldton,6530
0000048070,KWINANA,6167
0000048100,HAZELMERE,6055
0000048108,TOM PRICE,6751
0000048111,Point Samson,6720
0000048112,NEWMAN,6753
0000048142,BARRAGUP,6210
0000048180,CRAIGIE,6025
0000048268,KELMSCOTT,6111
0000048324,South Boulder,6432
0000048341,Welshpool,6106
0000048419,GUILDFORD,6055
0000048421,MALAGA,6090
0000048432,OSBORNE PARK,6017
0000048451,KEWDALE,6105
0000048483,BENTLEY,6102
0000048485,"",""
0000048516,CANNINGVALE,6155
0000048581,Welshpool,6106
0000048656,LEINSTER,6437
0000048658,NEWMAN,6753
0000048665,KALGOORLIE BOULDER,6430
0000048683,Midvale,6056
0000048730,CANNINGTON,6987
0000048751,Welshpool,6986
0000048759,via Norseman,6443
0000048802,OSBORNE PARK,6017
0000048817,NORTH FREMANTLE,6159
0000048823,CABLE BEACH,6725
0000048937,OSBORNE PARK,6017
0000048984,CHRISTMAS ISLAND,6798
0000049004,WEST PERTH,6005
0000049095,FITZROY CROSSING,6765
0000049103,Welshpool,6106
0000049134,DONGARA,6525
0000049135,BELLEVUE,6056
0000049180,Welshpool,6106
0000049198,COTTESLOE,6011
0000049211,PERTH,6000
0000049237,NORTH FREMANTLE,6159
0000049263,WELSHPOOOL,6108
0000049268,PERTH,6000
0000049287,MALAGA,6090
0000049304,Welshpool,6106
0000049305,PERTH AIRPORT,6105
0000049324,WEST LAMINGTON,6430
0000049341,MARBLE BAR,6760
0000049352,Bibra Lake,6163
0000049404,HAZELMERE,6055
0000049554,ROCKINGHAM,6168
0000049570,WYNDHAM,6740
0000049595,KWINANA,6167
0000049602,KWINANA,6167
0000049603,Canning Vale,6155
0000049613,MADDINGTON,6109
0000049632,FORRESTDALE,6112
0000049633,MALAGA,6090
0000049670,PIARA WATERS,6112
0000049705,Welshpool,6106
0000049742,KELMSCOTT,6111
0000049757,WEST PERTH,6147
0000049777,Canning Vale,6155
0000049816,FORRESTANIA,6359
0000049851,Bremer Bay,6338
0000049909,DOWERIN,6519
0000049920,LAVERTON  (130km  North),6440
0000049946,MALAGA,6090
0000049977,NORTH FREMANTLE,6159
0000050011,BULLSBROOK,6084
0000050014,NORTH FREMANTLE,6159
0000050015,NORTH FREMANTLE,6159
0000050173,Welshpool,6016
0000050255,Welshpool,6106
0000050262,Canning Vale,6155
0000050276,KALGOORLIE,6430
0000050280,KARDINYA,6163
0000050287,ALBANY,6330
0000050299,MALAGA,6090
0000050305,KARRATHA,6714
0000050311,DERBY,6728
0000050312,Broome,6725
0000050322,MALAGA,6090
0000050327,CARBOODA,6003
0000050352,Welshpool,6106
0000050354,ALBANY,6330
0000050381,Jandakot,6164
0000050396,Jandakot,6164
0000050398,"Cocos Islands, Indian Ocean",6799
0000050399,Welshpool,6106
0000050451,MALAGA,6090
0000050458,South Perth,6151
0000050489,Wangara,6065
0000050538,REDCLIFFE,6104
0000050550,Geraldton,6530
0000050551,THREE SPRINGS,6519
0000050560,WELSHPOOL DC,6986
0000050561,Welshpool,6106
0000050568,Welshpool,6106
0000050583,BELMONT,6104
0000050592,Palmyra,6157
0000050623,BASSENDEAN,6054
0000050624,KEWDALE,6105
0000050668,Bibra Lake,6163
0000050687,PARKLANDS,6210
0000050688,WICKHAM,6720
0000050762,via NEWMAN,6753
0000050838,KEWDALE,6105
0000050882,WEST PERTH,6005
0000050887,BINDOON,6502
0000050970,ALBANY,6330
0000050977,PERTH,6000
0000050998,BENTLEY,6102
0000051034,Palmyra,6157
0000051091,KEWDALE,6105
0000051100,CANNINGVALE,6155
0000051121,Fremantle WA,6160
0000051176,KEWDALE,6105
0000051184,FREMANTLE,6160
0000051211,KUNUNURRA,6743
0000051277,WEST PERTH,6005
0000051278,KUNUNURRA,6743
0000051289,BALCATTA,6020
0000051330,PERTH,6000
0000051374,PINJARRA,6208
0000051376,Bibra Lake,6163
0000051378,Mt Pleasant,6153
0000051380,Bremer Bay,6338
0000051382,LEARMONTH,6707
0000051384,OSBORNE PARK,6026
0000051421,West Kalgoorlie,6430
0000051430,PINJARRA,6208
0000051432,KEWDALE,6105
0000051435,MARGARET RIVER,6285
0000051446,MANDURAH,6210
0000051484,Serpentine,6125
0000051527,PERTH,6000
0000051562,Geraldton,6530
