SH_Customer No,SH_Customer City,SH_Customer Post Code
0000001113,LONGERNONG,3401
0000001114,BROOKLYN,3012
0000001115,SPOTSWOOD,3013
0000001116,Mulgrave,3170
0000001117,BOX HILL,3128
0000001118,Wodonga,3690
0000001119,WEST MELBOURNE,3003
0000001120,QUAMBATOOK,3540
0000001121,FOOTSCRAY,3011
0000001122,MAIDSTONE,3012
0000001123,ECHUCA,3015
0000001124,HALLAM,3803
0000001125,PORT MELBOURNE,3207
0000001126,Horsham,3400
0000001127,BRUNSWICK,3056
0000001131,Dandenong,3175
0000001133,FISHERMANS BEND,3207
0000001134,MARIBYRNONG,3032
0000001135,WEST HEIDELBERG,3081
0000001136,Tullamarine,3043
0000001138,SOMERTON,3062
0000001139,SUNSHINE,3020
0000001140,SOMERTON,3062
0000001141,MOUNT WAVERLEY,3149
0000001142,Kensington,3031
0000001143,Tullamarine,3043
0000001144,BENDIGO,3550
0000001145,Tullamarine,3043
0000001146,BROOKLYN,3025
0000001148,WEST MELBOURNE,3003
0000001149,YARRAVILLE,3013
0000001151,ASCOT VALE,3032
0000001152,Tullamarine,3043
0000001154,BEULAH,3395
0000001155,MAIDSTONE,3012
0000001157,FOOTSCRAY,3011
0000001158,YARRAVILLE,3013
0000001159,NOBLE PARK,3174
0000001163,SUNSHINE,3020
0000001164,MALVERN,3144
0000001165,Tullamarine,3043
0000001166,FRANKSTON,3199
0000001168,CLAYTON,3168
0000001169,THOMASTOWN,3074
0000001171,MERIBEIN,3505
0000001172,CAMPBELLFIELD,3061
0000001173,FOOTSCRAY,3011
0000001174,NOBLE PARK,3174
0000001175,Tullamarine,3043
0000001176,BENDIGO,3550
0000001177,ROBINVALE,3549
0000001178,THOMASTOWN,3074
0000001179,MCLEOD,3085
0000001180,BENDIGO,3550
0000001181,DINGLEY,3172
0000001182,ECHUCA,3564
0000001183,LAVERTON NORTH,3028
0000001184,ECHUCA,3564
0000001185,ASCOT VALE,3032
0000001186,YARRAVILLE,3013
0000001187,WERRIBEE,3030
0000001188,WERRIBEE,3030
0000001190,Mulgrave,3170
0000001191,MOUNT WAVERLEY,3149
0000001192,KYNETON,3444
0000001193,BROOKLYN,3025
0000001194,HALLAM,3803
0000001195,Tullamarine,3043
0000001196,MARYBOROUGH,3465
0000001197,FOOTSCRAY,3011
0000001198,LAVINGTON,2641
0000001199,AIRPORT WEST,3042
0000001200,GISBORNE,3437
0000001201,GISBORNE,3437
0000001202,ST ARNAUD,3478
0000001203,SUNSHINE,3020
0000001204,East Keilor,3033
0000001205,FOOTSCRAY,3011
0000001206,ST ARNAUD,3478
0000001207,SUNBURY,3429
0000001208,YARRAVILLE,3013
0000001209,FOOTSCRAY,3011
0000001211,MARYBOROUGH,3465
0000001212,GISBORNE,3437
0000001213,FISHERMANS BEND,3207
0000001214,Tullamarine,3043
0000001216,ASCOT VALE,3032
0000001217,ASCOT VALE,3000
0000001218,ASCOT VALE,3032
0000001219,SUNSHINE,3020
0000001221,FLEMINGTON,3031
0000001222,Springvale,3171
0000001223,IVANHOE,3079
0000001224,HEIDELBERG,3079
0000001225,LAVERTON,3028
0000001226,IVANHOE,3079
0000001227,DINGEE,3571
0000001229,East Keilor,3033
0000001230,KENSINGSTON,3031
0000001231,MORDIALLOC,3170
0000001232,TRENTHAM,3458
0000001233,Tullamarine,3043
0000001234,BROOKLYN,3012
0000001236,WAGGA WAGGA,3026
0000001237,BROOKLYN,3052
0000001238,NHILL,3418
0000001239,LAVERTON,3028
0000001240,LAVERTON,3026
0000001241,WERRIBEE,3030
0000001242,MACEDON,3440
0000001243,MERBEIN,3505
0000001244,Springvale,3171
0000001245,AVOCA,3467
0000001246,BALLARAT,3350
0000001247,PORT MELBOURNE,3207
0000001248,FOOTSCRAY,3011
0000001249,FOOTSCRAY,3011
0000001250,ECHUCA,3564
0000001251,FLEMINGTON,3031
0000001252,STAWELL,3380
0000001255,AIRPORT WEST,3042
0000001256,AIRPORT WEST,3042
0000001257,WEST MELBOURNE,3003
0000001258,Kensington,3031
0000001259,BENDIGO,3550
0000001260,HOPPERS CROSSING,3030
0000001262,Hamilton,3300
0000001263,LAVERTON,3026
0000001264,Knoxfield,3180
0000001265,YARRAWONGA,3730
0000001266,FOOTSCRAY,3011
0000001267,Mulgrave,3170
0000001268,Mulgrave,3170
0000001270,Tullamarine,3043
0000001271,Keysborough,3173
0000001272,TARNAGULLA,3551
0000001273,KYNETON,3444
0000001274,BRAYBROOK,3019
0000001275,Dandenong South,3175
0000001276,BUNDOORA,3083
0000001277,ROBINVALE,3012
0000001278,PRESTON,3072
0000001279,COLIGHAN,3494
0000001280,BERWICK,3806
0000001281,SUNBURY,3429
0000001282,MULGRAVE NORTH,3168
0000001284,REDCLIFF,3496
0000001285,MILDURA,3500
0000001286,SWAN HILL,3011
0000001287,MOONEE PONDS,3039
0000001289,CAMPBELLFIELD,3061
0000001290,NIDDRIE,3042
0000001291,MOUNT WAVERLEY,3150
0000001294,Horsham,3401
0000001295,ATTWOOD,3049
0000001296,YARRAVILLE,3013
0000001297,NORTH LAVERTON,3028
0000001298,FOOTSCRAY WEST,3012
0000001299,LANG LANG,3984
0000001300,LANG LANG,3984
0000001301,LARA,3212
0000001302,BAYSWATER,3153
0000001304,ALPHINGTON,3078
0000001305,Mulgrave,3170
0000001306,Springvale,3171
0000001307,MORDIALLOC,3195
0000001308,HAWTHORN EAST,3123
0000001309,SHEPPARTON,3630
0000001310,MOORABBIN,3189
0000001311,MELBOURNE,3001
0000001312,Altona North,3025
0000001313,WEST BALLARAT,3350
0000001314,THOMASTOWN,3074
0000001315,DINGLEY,3172
0000001317,YARRAVILLE,3013
0000001318,SUNSHINE,3020
0000001319,Heidelberg West,3081
0000001320,WARRAGUL,3820
0000001321,WARRAGUL,3820
0000001322,WARRAGUL,3820
0000001323,Dandenong,3175
0000001324,BRUNSWICK,3056
0000001325,BRUNSWICK,3056
0000001326,KERANG,3579
0000001327,OAKLEIGH,3166
0000001328,Dandenong,3175
0000001329,CHELTENHAM,3192
0000001330,OAKLEIGH,3192
0000001331,Dandenong,3175
0000001332,HAWTHORN EAST,3122
0000001333,SCORESBY,3179
0000001334,BRIGHTON,3186
0000001335,NORTH GEELONG,3215
0000001336,CAMPBELLFIELD,3061
0000001337,ASCOT VALE,3032
0000001338,Dandenong,3175
0000001339,BAYSWATER,3153
0000001340,Rowville,3178
0000001341,NIDDRIE,3042
0000001343,CROYDON,3136
0000001344,FRANKSTON,3199
0000001345,THOMASTOWN,3074
0000001346,Kensington,3031
0000001347,Wodonga,3690
0000001348,MOUNT WAVERLEY,3149
0000001349,PRESTON,3072
0000001350,PORTLAND,3305
0000001351,LAVERTON NORTH,3028
0000001352,ROSANNA EAST,3084
0000001353,MOUNT WAVERLEY,3147
0000001354,SOUTH MELBOURNE,3205
0000001355,SHEPPARTON,3630
0000001356,FALLS CREEK,3699
0000001357,SCORESBY,3179
0000001358,BOX HILL,3128
0000001359,CLAYTON NORTH,3168
0000001360,VERMONT,3166
0000001361,NUNAWADING,3131
0000001363,Mt Waverley,3149
0000001364,BOX HILL,3128
0000001365,COLLINGWOOD,3066
0000001366,OAKLEIGH SOUTH,3166
0000001367,BOX HILL,3128
0000001368,BULLEEN,3105
0000001369,CAMPBELLFIELD,3061
0000001370,MOOROOLBARK,3138
0000001371,EAST BENTLEIGH,3165
0000001372,BAYSWATER,3153
0000001373,Ringwood,3134
0000001374,LAUNCHING PLACE,3139
0000001375,GLEN IRIS,3146
0000001376,ARMADALE,3143
0000001377,BAYSWATER,3153
0000001378,MENTONE,3194
0000001379,SCORESBY,3179
0000001380,WANTIRNA SOUTH,3152
0000001381,Canterbury,3126
0000001382,BAYSWATER,3153
0000001383,LILYDALE,3140
0000001384,Dandenong,3175
0000001385,BULLEEN,3105
0000001386,BOX HILL,3128
0000001387,SOUTH YARRA,3141
0000001388,CAULFIELD,3162
0000001389,SOUTH YARRA,3141
0000001390,CLAYTON,3168
0000001391,SURREY HILLS,3127
0000001392,RICHMOND,3121
0000001393,CAULFIELD EAST,3145
0000001394,FERNTREE GULLY,3156
0000001395,CHURCHILL,3842
0000001396,VERMONT,3133
0000001397,WILLIAMSTOWN,3166
0000001398,NOTTING HILL,3149
0000001399,CLAYTON,3168
0000001401,DEVON MEADOWS,3977
0000001402,Glen Waverley,3150
0000001403,HUNTINGDALE,3166
0000001404,Nagambie,3608
0000001405,CAMPBELLFIELD,3025
0000001406,MOUNT WAVERLEY,3149
0000001407,MACLEOD,3085
0000001408,MALVERN,3144
0000001409,BURWOOD,3125
0000001410,VERMONT,3133
0000001411,CAMBERWELL EAST,3124
0000001412,DONCASTER,3108
0000001414,THORNBURY,3071
0000001415,THOMASTOWN,3074
0000001416,EAST BENTLEIGH,3165
0000001417,WANTIRNA SOUTH,3152
0000001418,ELTHAM,3095
0000001419,BORONIA,3155
0000001420,CLAYTON,3168
0000001421,CLAYTON,3168
0000001422,ARMADALE,3143
0000001423,WONGA PARK,3115
0000001424,CLAYTON,3168
0000001425,Blackburn,3130
0000001426,CLAYTON SOUTH,3169
0000001427,Watsonia,3087
0000001428,RICHMOND,3121
0000001429,BAYSWATER,3153
0000001430,BURWOOD,3125
0000001431,Ringwood,3134
0000001432,MALVERN,3144
0000001433,ALTONA,3025
0000001434,RICHMOND,3121
0000001435,BAYSWATER,3153
0000001436,CLAYTON,3168
0000001437,CLAYTON,3168
