,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
204416,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-28,8000.0,L,S106,9372,Ace Chemical Company,sa
204505,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-26,4000.0,L,S106,9372,Ace Chemical Company,sa
204512,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-26,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
204525,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-26,600.0,L,S106,39476,Riverton Pool,sa
204538,47158,Streaky Bay Area School Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-24,600.0,L,S106,47158,Streaky Bay Area School Council,sa
204559,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-23,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
204563,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-23,1100.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
204584,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-22,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
204605,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-22,1500.0,L,S106,37809,Elizabeth Aquadome,sa
204615,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-21,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
204616,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-21,1800.0,L,S106,40867,Whyalla Leisure Centre,sa
204626,4209,St Peters College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-21,1000.0,L,S106,4210,St Peters College - Senior School,sa
204638,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-21,4000.0,L,S106,9372,Ace Chemical Company,sa
204660,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-20,2000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
204661,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-20,2500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
204681,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-20,1000.0,L,S106,40774,The Valley Lifestyle Centre,sa
204701,47246,Ceduna Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-19,200.0,L,S106,47246,Ceduna Area School,sa
204721,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-19,1000.0,L,S106,28373,Pembroke School Pool,sa
204724,47246,Ceduna Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-19,1000.0,L,S106,47246,Ceduna Area School,sa
204741,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
204744,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
204748,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,1200.0,L,S106,4010,Balaklava Pool,sa
204749,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,1500.0,L,S106,37809,Elizabeth Aquadome,sa
204766,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,2000.0,L,S106,30828,Wingfield Site,sa
204767,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,2500.0,L,S106,19430,North Adelaide Tanks,sa
204772,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-16,1600.0,L,S106,46000,Port Pirie Pool,sa
204814,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-15,2000.0,L,S106,51465,Golden Grove WWTP,sa
204843,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-14,4000.0,L,S106,9372,Ace Chemical Company,sa
204873,11611,Trility Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-14,1500.0,L,S106,37618,Victor Harbor WWTP,sa
204895,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-13,10000.0,L,S106,30120,ALDINGA WWTP,sa
204899,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-13,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
204900,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-13,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
204965,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-09,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
204966,11132,Southern Mallee District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-09,1000.0,L,S106,23197,Lameroo Pool,sa
204967,11132,Southern Mallee District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-09,700.0,L,S106,23198,Pinnaroo Pool,sa
204974,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-09,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
204983,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-09,5000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
205017,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-08,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205018,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-08,1500.0,L,S106,37809,Elizabeth Aquadome,sa
205079,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-07,1000.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
205143,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-05,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
205144,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-05,1500.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
205145,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-05,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205209,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-02,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
205224,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-03-02,10000.0,L,S106,9413,Flinders Power Partnership,sa
205296,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-29,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
205309,21978,Rostrevor College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-29,1000.0,L,S106,21978,Rostrevor College,sa
205343,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-28,1100.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
205344,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-28,400.0,L,S106,17753,Burra Pool - Goyder Council,sa
205345,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-28,700.0,L,S106,17761,Eudunda Pool - Goyder Council,sa
205346,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-28,1500.0,L,S106,46000,Port Pirie Pool,sa
205348,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-28,1500.0,L,S106,46000,Port Pirie Pool,sa
205409,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-27,1000.0,L,S106,28373,Pembroke School Pool,sa
205411,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-27,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
205412,4209,St Peters College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-27,1000.0,L,S106,4210,St Peters College - Senior School,sa
205413,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-27,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205434,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-27,14500.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
205472,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,1000.0,L,S106,45990,Crystal Brook Pool,sa
205476,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
205484,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,1500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
205485,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,1800.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
205486,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,2000.0,L,S106,30828,Wingfield Site,sa
205488,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-24,3000.0,L,S106,19430,North Adelaide Tanks,sa
205530,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-23,10000.0,L,V116,41004,North Ballarat WWTP,sa
205534,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-23,2000.0,L,S106,51465,Golden Grove WWTP,sa
205556,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-23,1500.0,L,S106,37809,Elizabeth Aquadome,sa
205571,4024,Kapunda Swimming Pool,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-22,900.0,L,S106,4024,Kapunda Swimming Pool,sa
205575,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-22,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205579,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-22,1000.0,L,S106,39476,Riverton Pool,sa
205586,36512,Spalding Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-22,1000.0,L,S106,36512,Spalding Swimming Centre,sa
205618,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-21,1000.0,L,S106,37809,Elizabeth Aquadome,sa
205629,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-21,4000.0,L,S106,9372,Ace Chemical Company,sa
205630,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-21,1000.0,L,S106,40774,The Valley Lifestyle Centre,sa
205667,47243,Coober Pedy Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-20,1000.0,L,S106,47243,Coober Pedy Area School,sa
205676,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-20,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205680,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-20,10000.0,L,S106,9413,Flinders Power Partnership,sa
205726,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,1000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
205727,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
205733,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,1500.0,L,S106,46000,Port Pirie Pool,sa
205734,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,3000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
205739,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,1000.0,L,S106,4009,Owen Pool,sa
205740,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,1000.0,L,S106,4011,Hamley Bridge Pool,sa
205741,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,1200.0,L,S106,4010,Balaklava Pool,sa
205742,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-17,2000.0,L,S106,19430,North Adelaide Tanks,sa
205781,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-16,10000.0,L,S106,45726,Christies Beach WWTP,sa
205808,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-15,8000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205818,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-15,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
205857,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-14,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
205860,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-14,2000.0,L,S106,51465,Golden Grove WWTP,sa
205892,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-14,1000.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
205916,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-13,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
205957,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-10,1000.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
205958,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-10,1500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
205959,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-10,1000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
205962,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-10,2000.0,L,S106,30828,Wingfield Site,sa
205970,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-10,7000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
206017,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-09,1000.0,L,V218,38774,Beaufort WTP,sa
206029,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-09,1000.0,L,S106,37809,Elizabeth Aquadome,sa
206058,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-08,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
206074,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-08,1000.0,L,S106,20466,Glenelg WWTP,sa
206076,47158,Streaky Bay Area School Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-08,700.0,L,S106,47158,Streaky Bay Area School Council,sa
206081,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-08,10000.0,L,S106,9413,Flinders Power Partnership,sa
206093,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-07,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
206098,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-07,4000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206112,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-07,1000.0,L,S106,37809,Elizabeth Aquadome,sa
206142,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-06,1200.0,L,S106,28373,Pembroke School Pool,sa
206143,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-06,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
206157,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-06,10000.0,L,S106,30120,ALDINGA WWTP,sa
206178,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-04,15500.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
206190,50425,Annesley College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,1000.0,L,S106,50425,Annesley College,sa
206192,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,400.0,L,S106,17753,Burra Pool - Goyder Council,sa
206193,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,600.0,L,S106,17761,Eudunda Pool - Goyder Council,sa
206197,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206198,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,800.0,L,S106,46000,Port Pirie Pool,sa
206210,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,1800.0,L,S106,40867,Whyalla Leisure Centre,sa
206223,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-03,1000.0,L,S106,39476,Riverton Pool,sa
206241,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-02,500.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
206262,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-02,4000.0,L,S106,9372,Ace Chemical Company,sa
206303,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-01,10000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206316,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-02-01,2500.0,L,S106,51465,Golden Grove WWTP,sa
206358,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-31,1000.0,L,S106,17540,Urrbrae Agricultural High School,sa
206359,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-31,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
206360,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-31,2000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
206366,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-31,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206432,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-30,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206467,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1200.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
206470,4209,St Peters College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1000.0,L,S106,4210,St Peters College - Senior School,sa
206471,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1000.0,L,S106,40774,The Valley Lifestyle Centre,sa
206492,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1200.0,L,S106,51194,Gawler Aquatic Centre,sa
206495,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
206496,21978,Rostrevor College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-27,1000.0,L,S106,21978,Rostrevor College,sa
206545,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-25,1000.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
206547,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-25,3000.0,L,S106,35521,Bolivar High Salinity Plant,sa
206548,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-25,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
206553,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-25,1600.0,L,S106,46000,Port Pirie Pool,sa
206589,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-24,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
206590,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-24,8000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206598,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-24,900.0,L,S106,45990,Crystal Brook Pool,sa
206622,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-24,1500.0,L,S106,37809,Elizabeth Aquadome,sa
206642,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-23,10000.0,L,S106,9413,Flinders Power Partnership,sa
206649,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-23,5000.0,L,S106,9372,Ace Chemical Company,sa
206674,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-23,9908.0,L,V116,41004,North Ballarat WWTP,sa
206706,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
206707,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206719,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
206720,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,2000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
206727,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,1000.0,L,S106,51194,Gawler Aquatic Centre,sa
206735,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-20,2000.0,L,S106,30828,Wingfield Site,sa
206778,4249,Coorong District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-19,1000.0,L,S106,39789,Coonalpyn Swimming Pool,sa
206821,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-18,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206869,4024,Kapunda Swimming Pool,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-17,900.0,L,S106,4024,Kapunda Swimming Pool,sa
206872,47243,Coober Pedy Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-17,1000.0,L,S106,47243,Coober Pedy Area School,sa
206883,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-17,2000.0,L,S106,51465,Golden Grove WWTP,sa
206920,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-16,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
206960,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-14,14500.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
206972,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,5000.0,L,S106,9413,Flinders Power Partnership,sa
206987,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,1200.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
206994,11132,Southern Mallee District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,800.0,L,S106,23197,Lameroo Pool,sa
206995,11132,Southern Mallee District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,400.0,L,S106,23198,Pinnaroo Pool,sa
207005,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,800.0,L,S106,17761,Eudunda Pool - Goyder Council,sa
207006,11611,Trility Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,2000.0,L,S106,37618,Victor Harbor WWTP,sa
